,efm,reaction,dq/dKeq,dlogq/dlogKeq
7584,690,R10a,0.00e+00,0.00e+00
7585,690,R10b,0.00e+00,0.00e+00
7586,690,R10c,0.00e+00,0.00e+00
7587,690,R11r,6.00e-05,1.36e-04
7588,690,R12r,-2.51e-05,-5.68e-05
7589,690,R15r,6.01e-05,2.19e-03
7590,690,R21,0.00e+00,0.00e+00
7591,690,R22,0.00e+00,0.00e+00
7592,690,R23r,-4.63e-03,-3.32e-04
7593,690,R24,0.00e+00,0.00e+00
7594,690,R27,0.00e+00,0.00e+00
7595,690,R27b,0.00e+00,0.00e+00
7596,690,R28r,1.36e-03,6.27e-03
7597,690,R29r,1.70e+01,1.01e-03
7598,690,R2r,-1.73e-01,-8.58e-02
7599,690,R3,0.00e+00,0.00e+00
7600,690,R40,0.00e+00,0.00e+00
7601,690,R55a,0.00e+00,0.00e+00
7602,690,R55b,0.00e+00,0.00e+00
7603,690,R5r,-3.11e+02,-8.99e-02
7604,690,R6r,1.05e-02,1.15e-01
7605,690,R7ra,-6.45e-01,-5.55e-02
7606,690,R7rb,-2.07e-05,-1.46e-02
7607,690,R7rc,-1.85e-01,-2.90e-02
7608,690,R8r,-6.07e-03,-2.07e-02
7609,690,R91,0.00e+00,0.00e+00
7610,690,R93,0.00e+00,0.00e+00
7611,690,R95,0.00e+00,0.00e+00
7612,692,R1,0.00e+00,0.00e+00
7613,692,R10a,0.00e+00,0.00e+00
7614,692,R10b,0.00e+00,0.00e+00
7615,692,R10c,0.00e+00,0.00e+00
7616,692,R11r,-4.13e-03,-1.10e-02
7617,692,R12r,-1.30e-05,-3.44e-05
7618,692,R13r,-3.78e-07,-1.58e-06
7619,692,R14r,-2.29e-02,-2.36e-02
7620,692,R15r,-1.63e-04,-6.97e-03
7621,692,R21,0.00e+00,0.00e+00
7622,692,R22,0.00e+00,0.00e+00
7623,692,R23r,-5.13e-03,-4.33e-04
7624,692,R24,0.00e+00,0.00e+00
7625,692,R27,0.00e+00,0.00e+00
7626,692,R27b,0.00e+00,0.00e+00
7627,692,R3,0.00e+00,0.00e+00
7628,692,R40,0.00e+00,0.00e+00
7629,692,R55a,0.00e+00,0.00e+00
7630,692,R55b,0.00e+00,0.00e+00
7631,692,R5r,-1.83e+02,-6.23e-02
7632,692,R6r,5.77e-03,7.42e-02
7633,692,R7ra,-2.12e-01,-2.14e-02
7634,692,R7rb,-5.52e-06,-4.59e-03
7635,692,R7rc,-5.06e-02,-9.30e-03
7636,692,R8r,-1.57e-03,-6.28e-03
7637,692,R9,0.00e+00,0.00e+00
7638,692,R91,0.00e+00,0.00e+00
7639,692,R93,0.00e+00,0.00e+00
7640,694,R1,0.00e+00,0.00e+00
7641,694,R10a,0.00e+00,0.00e+00
7642,694,R10b,0.00e+00,0.00e+00
7643,694,R10c,0.00e+00,0.00e+00
7644,694,R11r,-6.39e-03,-1.50e-02
7645,694,R12r,-2.12e-05,-4.99e-05
7646,694,R13r,-6.40e-07,-2.37e-06
7647,694,R14r,-3.70e-02,-3.37e-02
7648,694,R15r,-2.52e-04,-9.58e-03
7649,694,R21,0.00e+00,0.00e+00
7650,694,R22,0.00e+00,0.00e+00
7651,694,R23r,-7.62e-03,-5.69e-04
7652,694,R24,0.00e+00,0.00e+00
7653,694,R27,0.00e+00,0.00e+00
7654,694,R27b,0.00e+00,0.00e+00
7655,694,R3,0.00e+00,0.00e+00
7656,694,R40,0.00e+00,0.00e+00
7657,694,R53r,-1.60e-10,-3.33e-06
7658,694,R5r,-2.86e+02,-8.61e-02
7659,694,R6r,9.14e-03,1.04e-01
7660,694,R7ra,-2.94e-01,-2.63e-02
7661,694,R7rb,-7.21e-06,-5.31e-03
7662,694,R7rc,-6.89e-02,-1.12e-02
7663,694,R8r,-1.98e-03,-7.03e-03
7664,694,R9,0.00e+00,0.00e+00
7665,694,R93,0.00e+00,0.00e+00
7666,694,R94,0.00e+00,0.00e+00
7667,696,R1,0.00e+00,0.00e+00
7668,696,R11r,2.50e-04,4.57e-04
7669,696,R12r,-1.02e-04,-1.86e-04
7670,696,R13r,2.49e-04,7.14e-04
7671,696,R14r,4.83e-04,3.42e-04
7672,696,R15r,1.10e-04,3.24e-03
7673,696,R21,0.00e+00,0.00e+00
7674,696,R22,0.00e+00,0.00e+00
7675,696,R23r,-6.95e-02,-4.04e-03
7676,696,R24,0.00e+00,0.00e+00
7677,696,R25,0.00e+00,0.00e+00
7678,696,R26r,-7.89e-03,-3.24e-03
7679,696,R27,0.00e+00,0.00e+00
7680,696,R27b,0.00e+00,0.00e+00
7681,696,R28r,8.33e-04,3.10e-03
7682,696,R29r,5.07e+00,2.43e-04
7683,696,R2r,-2.24e-01,-8.98e-02
7684,696,R3,0.00e+00,0.00e+00
7685,696,R40,0.00e+00,0.00e+00
7686,696,R53r,-2.01e-10,-3.26e-06
7687,696,R5r,-4.01e+02,-9.37e-02
7688,696,R6r,1.36e-02,1.20e-01
7689,696,R7ra,-7.57e-01,-5.27e-02
7690,696,R7rb,-2.26e-05,-1.29e-02
7691,696,R7rc,-2.15e-01,-2.71e-02
7692,696,R8r,-6.87e-03,-1.89e-02
7693,696,R93,0.00e+00,0.00e+00
7694,696,R94,0.00e+00,0.00e+00
7695,696,R95,0.00e+00,0.00e+00
7696,698,R1,0.00e+00,0.00e+00
7697,698,R11r,1.56e-04,4.10e-05
7698,698,R12r,-6.04e-05,-1.58e-05
7699,698,R13r,1.04e-04,4.28e-05
7700,698,R14r,2.91e-04,2.95e-05
7701,698,R15r,4.47e-05,1.89e-04
7702,698,R21,0.00e+00,0.00e+00
7703,698,R22,0.00e+00,0.00e+00
7704,698,R23r,-1.09e-01,-9.03e-04
7705,698,R24,0.00e+00,0.00e+00
7706,698,R25,0.00e+00,0.00e+00
7707,698,R26r,-2.63e-03,-1.54e-04
7708,698,R27b,0.00e+00,0.00e+00
7709,698,R28r,2.02e-03,1.08e-03
7710,698,R29r,5.53e+00,3.80e-05
7711,698,R2r,-7.95e-01,-4.57e-02
7712,698,R3,0.00e+00,0.00e+00
7713,698,R40,0.00e+00,0.00e+00
7714,698,R54ra,-6.31e+01,-1.61e-02
7715,698,R54rb,-5.79e-06,-1.81e-03
7716,698,R5r,-1.52e+03,-5.10e-02
7717,698,R6r,4.81e-02,6.10e-02
7718,698,R7ra,-6.22e+00,-6.20e-02
7719,698,R7rb,-4.22e-04,-3.46e-02
7720,698,R7rc,-2.59e+00,-4.70e-02
7721,698,R8r,-1.02e-01,-4.04e-02
7722,698,R93,0.00e+00,0.00e+00
7723,698,R95,0.00e+00,0.00e+00
7724,699,R1,0.00e+00,0.00e+00
7725,699,R11r,1.59e-04,5.99e-05
7726,699,R12r,-6.17e-05,-2.32e-05
7727,699,R13r,1.07e-04,6.33e-05
7728,699,R14r,2.96e-04,4.31e-05
7729,699,R15r,4.61e-05,2.80e-04
7730,699,R21,0.00e+00,0.00e+00
7731,699,R22,0.00e+00,0.00e+00
7732,699,R23r,-9.03e-02,-1.08e-03
7733,699,R24,0.00e+00,0.00e+00
7734,699,R25,0.00e+00,0.00e+00
7735,699,R26r,-2.50e-03,-2.11e-04
7736,699,R27b,0.00e+00,0.00e+00
7737,699,R28r,2.08e-03,1.59e-03
7738,699,R29r,6.18e+00,6.10e-05
7739,699,R2r,-6.34e-01,-5.23e-02
7740,699,R3,0.00e+00,0.00e+00
7741,699,R40,0.00e+00,0.00e+00
7742,699,R53r,-2.25e-11,-7.48e-08
7743,699,R54ra,-4.76e+01,-1.74e-02
7744,699,R54rb,-6.09e-06,-2.72e-03
7745,699,R5r,-1.25e+03,-6.00e-02
7746,699,R6r,4.03e-02,7.32e-02
7747,699,R7ra,-4.91e+00,-7.03e-02
7748,699,R7rb,-3.20e-04,-3.76e-02
7749,699,R7rc,-2.05e+00,-5.33e-02
7750,699,R8r,-7.94e-02,-4.50e-02
7751,699,R93,0.00e+00,0.00e+00
7752,699,R94,0.00e+00,0.00e+00
7753,699,R95,0.00e+00,0.00e+00
7754,700,R1,0.00e+00,0.00e+00
7755,700,R11r,1.90e-04,4.22e-04
7756,700,R12r,-7.54e-05,-1.67e-04
7757,700,R13r,1.40e-04,4.87e-04
7758,700,R14r,3.58e-04,3.08e-04
7759,700,R15r,6.04e-05,2.16e-03
7760,700,R21,0.00e+00,0.00e+00
7761,700,R22,0.00e+00,0.00e+00
7762,700,R23r,-3.75e-02,-2.64e-03
7763,700,R24,0.00e+00,0.00e+00
7764,700,R25,0.00e+00,0.00e+00
7765,700,R26r,-2.97e-03,-1.48e-03
7766,700,R27b,0.00e+00,0.00e+00
7767,700,R28r,4.54e-03,2.05e-02
7768,700,R29r,1.69e+02,9.83e-03
7769,700,R2r,-1.29e-01,-6.27e-02
7770,700,R3,0.00e+00,0.00e+00
7771,700,R40,0.00e+00,0.00e+00
7772,700,R53r,-2.13e-09,-4.19e-05
7773,700,R5r,-3.74e+02,-1.06e-01
7774,700,R6r,1.42e-02,1.52e-01
7775,700,R7ra,-7.84e-01,-6.63e-02
7776,700,R7rb,-3.36e-05,-2.33e-02
7777,700,R7rc,-3.79e-01,-5.83e-02
7778,700,R8r,-1.20e-02,-4.00e-02
7779,700,R93,0.00e+00,0.00e+00
7780,700,R94,0.00e+00,0.00e+00
7781,700,R95,0.00e+00,0.00e+00
7782,702,R1,0.00e+00,0.00e+00
7783,702,R11r,2.04e-04,4.26e-04
7784,702,R12r,-8.17e-05,-1.70e-04
7785,702,R13r,1.71e-04,5.58e-04
7786,702,R14r,3.88e-04,3.13e-04
7787,702,R15r,7.47e-05,2.51e-03
7788,702,R21,0.00e+00,0.00e+00
7789,702,R22,0.00e+00,0.00e+00
7790,702,R23r,-6.59e-03,-4.36e-04
7791,702,R24,0.00e+00,0.00e+00
7792,702,R27,0.00e+00,0.00e+00
7793,702,R27b,0.00e+00,0.00e+00
7794,702,R28r,1.42e-03,6.01e-03
7795,702,R29r,2.02e+01,1.11e-03
7796,702,R2r,-1.68e-01,-7.69e-02
7797,702,R3,0.00e+00,0.00e+00
7798,702,R40,0.00e+00,0.00e+00
7799,702,R55a,0.00e+00,0.00e+00
7800,702,R55b,0.00e+00,0.00e+00
7801,702,R5r,-3.05e+02,-8.12e-02
7802,702,R6r,1.05e-02,1.05e-01
7803,702,R7ra,-7.57e-01,-6.00e-02
7804,702,R7rb,-2.96e-05,-1.93e-02
7805,702,R7rc,-2.41e-01,-3.47e-02
7806,702,R8r,-7.99e-03,-2.51e-02
7807,702,R91,0.00e+00,0.00e+00
7808,702,R93,0.00e+00,0.00e+00
7809,702,R95,0.00e+00,0.00e+00
7810,702,RR9,0.00e+00,0.00e+00
7811,703,R1,0.00e+00,0.00e+00
7812,703,R11r,2.40e-04,5.30e-04
7813,703,R12r,-9.72e-05,-2.15e-04
7814,703,R13r,2.30e-04,7.99e-04
7815,703,R14r,4.61e-04,3.94e-04
7816,703,R15r,1.02e-04,3.62e-03
7817,703,R21,0.00e+00,0.00e+00
7818,703,R22,0.00e+00,0.00e+00
7819,703,R23r,-4.55e-03,-3.20e-04
7820,703,R24,0.00e+00,0.00e+00
7821,703,R27,0.00e+00,0.00e+00
7822,703,R27b,0.00e+00,0.00e+00
7823,703,R28r,1.47e-03,6.62e-03
7824,703,R29r,2.09e+01,1.21e-03
7825,703,R2r,-1.84e-01,-8.92e-02
7826,703,R3,0.00e+00,0.00e+00
7827,703,R40,0.00e+00,0.00e+00
7828,703,R53r,-1.40e-11,-2.73e-07
7829,703,R55a,0.00e+00,0.00e+00
7830,703,R55b,0.00e+00,0.00e+00
7831,703,R5r,-3.29e+02,-9.32e-02
7832,703,R6r,1.12e-02,1.20e-01
7833,703,R7ra,-6.76e-01,-5.69e-02
7834,703,R7rb,-2.22e-05,-1.54e-02
7835,703,R7rc,-2.00e-01,-3.06e-02
7836,703,R8r,-6.53e-03,-2.17e-02
7837,703,R91,0.00e+00,0.00e+00
7838,703,R93,0.00e+00,0.00e+00
7839,703,R94,0.00e+00,0.00e+00
7840,703,R95,0.00e+00,0.00e+00
7841,704,R1,0.00e+00,0.00e+00
7842,704,R11r,1.87e-04,1.01e-03
7843,704,R12r,-7.41e-05,-4.00e-04
7844,704,R13r,1.37e-04,1.16e-03
7845,704,R14r,3.53e-04,7.38e-04
7846,704,R15r,5.92e-05,5.16e-03
7847,704,R21,0.00e+00,0.00e+00
7848,704,R22,0.00e+00,0.00e+00
7849,704,R23r,-1.16e-03,-1.99e-04
7850,704,R24,0.00e+00,0.00e+00
7851,704,R27b,0.00e+00,0.00e+00
7852,704,R28r,1.71e-03,1.88e-02
7853,704,R29r,6.37e+01,9.05e-03
7854,704,R2r,-5.08e-02,-6.02e-02
7855,704,R3,0.00e+00,0.00e+00
7856,704,R40,0.00e+00,0.00e+00
7857,704,R55a,0.00e+00,0.00e+00
7858,704,R55b,0.00e+00,0.00e+00
7859,704,R5r,-1.36e+02,-9.43e-02
7860,704,R6r,5.10e-03,1.33e-01
7861,704,R7ra,-3.00e-01,-6.17e-02
7862,704,R7rb,-1.37e-05,-2.32e-02
7863,704,R7rc,-1.49e-01,-5.58e-02
7864,704,R80,0.00e+00,0.00e+00
7865,704,R8r,-4.85e-03,-3.95e-02
7866,704,R91,0.00e+00,0.00e+00
7867,704,R93,0.00e+00,0.00e+00
7868,704,R95,0.00e+00,0.00e+00
7869,704,RR9,0.00e+00,0.00e+00
7870,705,R1,0.00e+00,0.00e+00
7871,705,R10a,0.00e+00,0.00e+00
7872,705,R10b,0.00e+00,0.00e+00
7873,705,R10c,0.00e+00,0.00e+00
7874,705,R11r,4.95e-05,3.11e-04
7875,705,R12r,-1.91e-05,-1.20e-04
7876,705,R15r,3.30e-05,3.34e-03
7877,705,R21,0.00e+00,0.00e+00
7878,705,R22,0.00e+00,0.00e+00
7879,705,R23r,-1.10e-03,-2.19e-04
7880,705,R24,0.00e+00,0.00e+00
7881,705,R27b,0.00e+00,0.00e+00
7882,705,R28r,1.37e-03,1.75e-02
7883,705,R29r,5.19e+01,8.55e-03
7884,705,R2r,-4.56e-02,-6.27e-02
7885,705,R3,0.00e+00,0.00e+00
7886,705,R40,0.00e+00,0.00e+00
7887,705,R55a,0.00e+00,0.00e+00
7888,705,R55b,0.00e+00,0.00e+00
7889,705,R5r,-1.16e+02,-9.28e-02
7890,705,R6r,4.35e-03,1.32e-01
7891,705,R7ra,-2.54e-01,-6.06e-02
7892,705,R7rb,-1.16e-05,-2.27e-02
7893,705,R7rc,-1.27e-01,-5.50e-02
7894,705,R80,0.00e+00,0.00e+00
7895,705,R8r,-4.12e-03,-3.89e-02
7896,705,R91,0.00e+00,0.00e+00
7897,705,R93,0.00e+00,0.00e+00
7898,705,R95,0.00e+00,0.00e+00
7899,707,R1,0.00e+00,0.00e+00
7900,707,R11r,1.87e-04,1.03e-03
7901,707,R12r,-7.41e-05,-4.06e-04
7902,707,R13r,1.37e-04,1.18e-03
7903,707,R14r,3.53e-04,7.48e-04
7904,707,R15r,5.94e-05,5.25e-03
7905,707,R21,0.00e+00,0.00e+00
7906,707,R22,0.00e+00,0.00e+00
7907,707,R23r,-1.15e-03,-1.99e-04
7908,707,R24,0.00e+00,0.00e+00
7909,707,R27b,0.00e+00,0.00e+00
7910,707,R28r,1.65e-03,1.84e-02
7911,707,R29r,6.19e+01,8.91e-03
7912,707,R2r,-5.30e-02,-6.36e-02
7913,707,R3,0.00e+00,0.00e+00
7914,707,R40,0.00e+00,0.00e+00
7915,707,R53r,-5.02e-11,-2.43e-06
7916,707,R55a,0.00e+00,0.00e+00
7917,707,R55b,0.00e+00,0.00e+00
7918,707,R5r,-1.36e+02,-9.57e-02
7919,707,R6r,5.11e-03,1.36e-01
7920,707,R7ra,-2.96e-01,-6.17e-02
7921,707,R7rb,-1.34e-05,-2.30e-02
7922,707,R7rc,-1.47e-01,-5.57e-02
7923,707,R80,0.00e+00,0.00e+00
7924,707,R8r,-4.77e-03,-3.93e-02
7925,707,R91,0.00e+00,0.00e+00
7926,707,R93,0.00e+00,0.00e+00
7927,707,R94,0.00e+00,0.00e+00
7928,707,R95,0.00e+00,0.00e+00
7929,708,R1,0.00e+00,0.00e+00
7930,708,R11r,1.58e-04,6.99e-05
7931,708,R12r,-6.13e-05,-2.70e-05
7932,708,R13r,1.06e-04,7.37e-05
7933,708,R14r,2.95e-04,5.04e-05
7934,708,R15r,4.57e-05,3.26e-04
7935,708,R21,0.00e+00,0.00e+00
7936,708,R22,0.00e+00,0.00e+00
7937,708,R23r,-3.64e-03,-5.10e-05
7938,708,R24,0.00e+00,0.00e+00
7939,708,R27b,0.00e+00,0.00e+00
7940,708,R28r,2.07e-03,1.86e-03
7941,708,R29r,1.64e+01,1.90e-04
7942,708,R2r,-5.50e-01,-5.33e-02
7943,708,R3,0.00e+00,0.00e+00
7944,708,R40,0.00e+00,0.00e+00
7945,708,R54ra,-4.10e+01,-1.76e-02
7946,708,R54rb,-5.20e-06,-2.73e-03
7947,708,R55a,0.00e+00,0.00e+00
7948,708,R55b,0.00e+00,0.00e+00
7949,708,R5r,-1.06e+03,-5.97e-02
7950,708,R6r,3.39e-02,7.24e-02
7951,708,R7ra,-4.24e+00,-7.13e-02
7952,708,R7rb,-2.84e-04,-3.92e-02
7953,708,R7rc,-1.80e+00,-5.50e-02
7954,708,R8r,-7.04e-02,-4.68e-02
7955,708,R91,0.00e+00,0.00e+00
7956,708,R93,0.00e+00,0.00e+00
7957,708,R95,0.00e+00,0.00e+00
7958,709,R1,0.00e+00,0.00e+00
7959,709,R11r,1.67e-04,7.48e-05
7960,709,R12r,-6.50e-05,-2.91e-05
7961,709,R13r,1.09e-04,7.67e-05
7962,709,R14r,3.11e-04,5.40e-05
7963,709,R15r,4.65e-05,3.37e-04
7964,709,R21,0.00e+00,0.00e+00
7965,709,R22,0.00e+00,0.00e+00
7966,709,R23r,-3.69e-03,-5.26e-05
7967,709,R24,0.00e+00,0.00e+00
7968,709,R27b,0.00e+00,0.00e+00
7969,709,R28r,2.17e-03,1.98e-03
7970,709,R29r,1.91e+01,2.25e-04
7971,709,R2r,-5.47e-01,-5.38e-02
7972,709,R3,0.00e+00,0.00e+00
7973,709,R40,0.00e+00,0.00e+00
7974,709,R54ra,-4.07e+01,-1.77e-02
7975,709,R54rb,-5.38e-06,-2.87e-03
7976,709,R55a,0.00e+00,0.00e+00
7977,709,R55b,0.00e+00,0.00e+00
7978,709,R5r,-1.06e+03,-6.09e-02
7979,709,R6r,3.41e-02,7.39e-02
7980,709,R7ra,-4.25e+00,-7.25e-02
7981,709,R7rb,-2.84e-04,-3.98e-02
7982,709,R7rc,-1.80e+00,-5.59e-02
7983,709,R8r,-7.02e-02,-4.74e-02
7984,709,R91,0.00e+00,0.00e+00
7985,709,R93,0.00e+00,0.00e+00
7986,709,R95,0.00e+00,0.00e+00
7987,709,RR9,0.00e+00,0.00e+00
7988,710,R1,0.00e+00,0.00e+00
7989,710,R11r,1.90e-04,9.88e-04
7990,710,R12r,-7.53e-05,-3.91e-04
7991,710,R13r,1.40e-04,1.14e-03
7992,710,R14r,3.58e-04,7.21e-04
7993,710,R15r,6.04e-05,5.07e-03
7994,710,R21,0.00e+00,0.00e+00
7995,710,R22,0.00e+00,0.00e+00
7996,710,R23r,-2.12e-02,-3.49e-03
7997,710,R24,0.00e+00,0.00e+00
7998,710,R25,0.00e+00,0.00e+00
7999,710,R26r,-1.63e-03,-1.90e-03
8000,710,R27b,0.00e+00,0.00e+00
8001,710,R28r,1.40e-03,1.48e-02
8002,710,R29r,5.40e+01,7.38e-03
8003,710,R2r,-5.27e-02,-6.01e-02
8004,710,R3,0.00e+00,0.00e+00
8005,710,R40,0.00e+00,0.00e+00
8006,710,R53r,-6.19e-10,-2.85e-05
8007,710,R5r,-1.48e+02,-9.85e-02
8008,710,R6r,5.60e-03,1.41e-01
8009,710,R7ra,-2.98e-01,-5.89e-02
8010,710,R7rb,-1.30e-05,-2.11e-02
8011,710,R7rc,-1.49e-01,-5.37e-02
8012,710,R80,0.00e+00,0.00e+00
8013,710,R8r,-4.74e-03,-3.71e-02
8014,710,R93,0.00e+00,0.00e+00
8015,710,R94,0.00e+00,0.00e+00
8016,710,R95,0.00e+00,0.00e+00
8017,711,R1,0.00e+00,0.00e+00
8018,711,R11r,1.88e-04,4.90e-04
8019,711,R12r,-7.45e-05,-1.94e-04
8020,711,R13r,1.38e-04,5.65e-04
8021,711,R14r,3.54e-04,3.57e-04
8022,711,R15r,5.97e-05,2.51e-03
8023,711,R21,0.00e+00,0.00e+00
8024,711,R22,0.00e+00,0.00e+00
8025,711,R23r,-1.39e-03,-1.15e-04
8026,711,R24,0.00e+00,0.00e+00
8027,711,R27b,0.00e+00,0.00e+00
8028,711,R28r,4.26e-03,2.25e-02
8029,711,R29r,1.58e+02,1.08e-02
8030,711,R2r,-1.14e-01,-6.53e-02
8031,711,R3,0.00e+00,0.00e+00
8032,711,R40,0.00e+00,0.00e+00
8033,711,R53r,-6.97e-10,-1.61e-05
8034,711,R55a,0.00e+00,0.00e+00
8035,711,R55b,0.00e+00,0.00e+00
8036,711,R5r,-3.11e+02,-1.04e-01
8037,711,R6r,1.17e-02,1.47e-01
8038,711,R7ra,-6.84e-01,-6.78e-02
8039,711,R7rb,-3.03e-05,-2.47e-02
8040,711,R7rc,-3.32e-01,-5.98e-02
8041,711,R8r,-1.07e-02,-4.18e-02
8042,711,R91,0.00e+00,0.00e+00
8043,711,R93,0.00e+00,0.00e+00
8044,711,R94,0.00e+00,0.00e+00
8045,711,R95,0.00e+00,0.00e+00
8046,712,R1,0.00e+00,0.00e+00
8047,712,R11r,1.59e-04,7.39e-05
8048,712,R12r,-6.14e-05,-2.86e-05
8049,712,R13r,1.07e-04,7.80e-05
8050,712,R14r,2.95e-04,5.32e-05
8051,712,R15r,4.59e-05,3.45e-04
8052,712,R21,0.00e+00,0.00e+00
8053,712,R22,0.00e+00,0.00e+00
8054,712,R23r,-3.56e-03,-5.27e-05
8055,712,R24,0.00e+00,0.00e+00
8056,712,R27b,0.00e+00,0.00e+00
8057,712,R28r,2.08e-03,1.97e-03
8058,712,R29r,1.70e+01,2.07e-04
8059,712,R2r,-5.33e-01,-5.44e-02
8060,712,R3,0.00e+00,0.00e+00
8061,712,R40,0.00e+00,0.00e+00
8062,712,R53r,-1.99e-12,-8.18e-09
8063,712,R54ra,-3.94e+01,-1.78e-02
8064,712,R54rb,-5.28e-06,-2.92e-03
8065,712,R55a,0.00e+00,0.00e+00
8066,712,R55b,0.00e+00,0.00e+00
8067,712,R5r,-1.03e+03,-6.12e-02
8068,712,R6r,3.31e-02,7.44e-02
8069,712,R7ra,-4.10e+00,-7.27e-02
8070,712,R7rb,-2.73e-04,-3.97e-02
8071,712,R7rc,-1.74e+00,-5.61e-02
8072,712,R8r,-6.79e-02,-4.76e-02
8073,712,R91,0.00e+00,0.00e+00
8074,712,R93,0.00e+00,0.00e+00
8075,712,R94,0.00e+00,0.00e+00
8076,712,R95,0.00e+00,0.00e+00
8077,726,R1,0.00e+00,0.00e+00
8078,726,R10a,0.00e+00,0.00e+00
8079,726,R10b,0.00e+00,0.00e+00
8080,726,R10c,0.00e+00,0.00e+00
8081,726,R11r,4.13e-05,5.02e-06
8082,726,R12r,-2.21e-05,-2.69e-06
8083,726,R15r,2.37e-05,4.66e-05
8084,726,R21,0.00e+00,0.00e+00
8085,726,R22,0.00e+00,0.00e+00
8086,726,R23r,-5.33e-03,-2.06e-05
8087,726,R24,0.00e+00,0.00e+00
8088,726,R27b,0.00e+00,0.00e+00
8089,726,R28r,1.30e-04,3.21e-05
8090,726,R29r,1.95e+01,6.23e-05
8091,726,R2r,-1.30e+00,-3.46e-02
8092,726,R3,0.00e+00,0.00e+00
8093,726,R40,0.00e+00,0.00e+00
8094,726,R41,0.00e+00,0.00e+00
8095,726,R54ra,-1.20e+02,-1.42e-02
8096,726,R54rb,-6.56e-06,-9.50e-04
8097,726,R5r,-2.38e+03,-3.70e-02
8098,726,R6r,7.34e-02,4.32e-02
8099,726,R7ra,-1.02e+01,-4.72e-02
8100,726,R7rb,-7.35e-04,-2.80e-02
8101,726,R7rc,-4.23e+00,-3.56e-02
8102,726,R8r,-1.71e-01,-3.13e-02
8103,726,R93,0.00e+00,0.00e+00
8104,726,R95,0.00e+00,0.00e+00
8105,727,R1,0.00e+00,0.00e+00
8106,727,R10a,0.00e+00,0.00e+00
8107,727,R10b,0.00e+00,0.00e+00
8108,727,R10c,0.00e+00,0.00e+00
8109,727,R11r,5.04e-05,1.11e-04
8110,727,R12r,-1.95e-05,-4.30e-05
8111,727,R15r,3.46e-05,1.23e-03
8112,727,R21,0.00e+00,0.00e+00
8113,727,R22,0.00e+00,0.00e+00
8114,727,R23r,-3.00e-03,-2.10e-04
8115,727,R24,0.00e+00,0.00e+00
8116,727,R27,0.00e+00,0.00e+00
8117,727,R27b,0.00e+00,0.00e+00
8118,727,R28r,8.28e-04,3.72e-03
8119,727,R29r,7.95e+01,4.61e-03
8120,727,R2r,-1.78e-01,-8.61e-02
8121,727,R3,0.00e+00,0.00e+00
8122,727,R40,0.00e+00,0.00e+00
8123,727,R41,0.00e+00,0.00e+00
8124,727,R53r,-1.11e-08,-2.17e-04
8125,727,R5r,-3.76e+02,-1.06e-01
8126,727,R6r,1.45e-02,1.55e-01
8127,727,R7ra,-6.66e-01,-5.59e-02
8128,727,R7rb,-2.45e-05,-1.69e-02
8129,727,R7rc,-3.11e-01,-4.75e-02
8130,727,R8r,-9.23e-03,-3.07e-02
8131,727,R93,0.00e+00,0.00e+00
8132,727,R94,0.00e+00,0.00e+00
8133,727,R95,0.00e+00,0.00e+00
8134,730,R1,0.00e+00,0.00e+00
8135,730,R10a,0.00e+00,0.00e+00
8136,730,R10b,0.00e+00,0.00e+00
8137,730,R10c,0.00e+00,0.00e+00
8138,730,R11r,5.25e-05,1.38e-04
8139,730,R12r,-2.03e-05,-5.32e-05
8140,730,R15r,3.54e-05,1.50e-03
8141,730,R21,0.00e+00,0.00e+00
8142,730,R22,0.00e+00,0.00e+00
8143,730,R23r,-1.65e-03,-1.37e-04
8144,730,R24,0.00e+00,0.00e+00
8145,730,R27b,0.00e+00,0.00e+00
8146,730,R28r,1.39e-03,7.41e-03
8147,730,R29r,1.42e+02,9.76e-03
8148,730,R2r,-8.97e-02,-5.15e-02
8149,730,R3,0.00e+00,0.00e+00
8150,730,R40,0.00e+00,0.00e+00
8151,730,R41,0.00e+00,0.00e+00
8152,730,R53r,-2.84e-08,-6.59e-04
8153,730,R5r,-3.45e+02,-1.16e-01
8154,730,R6r,1.35e-02,1.71e-01
8155,730,R7ra,-5.18e-01,-5.16e-02
8156,730,R7rb,-2.09e-05,-1.71e-02
8157,730,R7rc,-2.85e-01,-5.17e-02
8158,730,R80,0.00e+00,0.00e+00
8159,730,R8r,-8.44e-03,-3.33e-02
8160,730,R93,0.00e+00,0.00e+00
8161,730,R94,0.00e+00,0.00e+00
8162,730,R95,0.00e+00,0.00e+00
8163,733,R1,0.00e+00,0.00e+00
8164,733,R10a,0.00e+00,0.00e+00
8165,733,R10b,0.00e+00,0.00e+00
8166,733,R10c,0.00e+00,0.00e+00
8167,733,R11r,5.23e-05,1.31e-04
8168,733,R12r,-2.03e-05,-5.07e-05
8169,733,R15r,3.53e-05,1.43e-03
8170,733,R21,0.00e+00,0.00e+00
8171,733,R22,0.00e+00,0.00e+00
8172,733,R23r,-1.70e-03,-1.35e-04
8173,733,R24,0.00e+00,0.00e+00
8174,733,R27b,0.00e+00,0.00e+00
8175,733,R28r,1.78e-03,9.09e-03
8176,733,R29r,1.58e+02,1.04e-02
8177,733,R2r,-9.55e-02,-5.24e-02
8178,733,R3,0.00e+00,0.00e+00
8179,733,R40,0.00e+00,0.00e+00
