,efm,reaction,dq/dKeq,dlogq/dlogKeq
7217,642,r53r,-2.12e-12,-1.01e-08
7218,642,r54ra,-3.41e+01,-1.78e-02
7219,642,r54rb,-4.57e-06,-2.92e-03
7220,642,r55a,0.00e+00,0.00e+00
7221,642,r55b,0.00e+00,0.00e+00
7222,642,r5r,-8.89e+02,-6.11e-02
7223,642,r6r,2.86e-02,7.43e-02
7224,642,r7ra,-3.56e+00,-7.27e-02
7225,642,r7rb,-2.36e-04,-3.97e-02
7226,642,r7rc,-1.51e+00,-5.61e-02
7227,642,r8r,-5.88e-02,-4.76e-02
7228,642,r91,0.00e+00,0.00e+00
7229,642,r93,0.00e+00,0.00e+00
7230,642,r94,0.00e+00,0.00e+00
7231,642,r95,0.00e+00,0.00e+00
7232,647,r1,0.00e+00,0.00e+00
7233,647,r10a,0.00e+00,0.00e+00
7234,647,r10b,0.00e+00,0.00e+00
7235,647,r10c,0.00e+00,0.00e+00
7236,647,r11r,-1.43e-03,-6.74e-03
7237,647,r12r,-4.20e-06,-1.98e-05
7238,647,r13r,-5.73e-08,-4.24e-07
7239,647,r14r,-1.33e-02,-2.42e-02
7240,647,r15r,-5.47e-05,-4.16e-03
7241,647,r21,0.00e+00,0.00e+00
7242,647,r22,0.00e+00,0.00e+00
7243,647,r23r,-6.29e-02,-9.42e-03
7244,647,r24,0.00e+00,0.00e+00
7245,647,r25,0.00e+00,0.00e+00
7246,647,r26r,-8.86e-03,-9.37e-03
7247,647,r27,0.00e+00,0.00e+00
7248,647,r27b,0.00e+00,0.00e+00
7249,647,r28r,-1.11e-03,-1.07e-02
7250,647,r29r,-1.19e+02,-1.47e-02
7251,647,r3,0.00e+00,0.00e+00
7252,647,r40,0.00e+00,0.00e+00
7253,647,r41,0.00e+00,0.00e+00
7254,647,r5r,-1.09e+02,-6.60e-02
7255,647,r6r,3.47e-03,7.92e-02
7256,647,r7ra,-6.27e-02,-1.13e-02
7257,647,r7rb,-1.28e-06,-1.88e-03
7258,647,r7rc,-1.91e-02,-6.23e-03
7259,647,r8r,-5.50e-04,-3.90e-03
7260,647,r93,0.00e+00,0.00e+00
7261,652,r1,0.00e+00,0.00e+00
7262,652,r10a,0.00e+00,0.00e+00
7263,652,r10b,0.00e+00,0.00e+00
7264,652,r10c,0.00e+00,0.00e+00
7265,652,r11r,-1.30e-03,-8.45e-03
7266,652,r12r,-4.71e-06,-3.07e-05
7267,652,r13r,-1.19e-07,-1.21e-06
7268,652,r14r,-8.78e-03,-2.21e-02
7269,652,r15r,-5.15e-05,-5.42e-03
7270,652,r21,0.00e+00,0.00e+00
7271,652,r22,0.00e+00,0.00e+00
7272,652,r23r,-5.34e-02,-1.11e-02
7273,652,r24,0.00e+00,0.00e+00
7274,652,r25,0.00e+00,0.00e+00
7275,652,r26r,-7.67e-03,-1.12e-02
7276,652,r27,0.00e+00,0.00e+00
7277,652,r28r,-9.91e-04,-1.31e-02
7278,652,r29r,-9.35e+01,-1.60e-02
7279,652,r3,0.00e+00,0.00e+00
7280,652,r40,0.00e+00,0.00e+00
7281,652,r41,0.00e+00,0.00e+00
7282,652,r5r,-7.06e+01,-5.89e-02
7283,652,r6r,2.27e-03,7.16e-02
7284,652,r7ra,-6.34e-02,-1.57e-02
7285,652,r7rb,-1.87e-06,-3.81e-03
7286,652,r7rc,-2.03e-02,-9.17e-03
7287,652,r80,0.00e+00,0.00e+00
7288,652,r8r,-6.16e-04,-6.04e-03
7289,652,r93,0.00e+00,0.00e+00
7290,654,r1,0.00e+00,0.00e+00
7291,654,r10a,0.00e+00,0.00e+00
7292,654,r10b,0.00e+00,0.00e+00
7293,654,r10c,0.00e+00,0.00e+00
7294,654,r12r,-5.08e-05,-1.55e-05
7295,654,r13r,-1.14e-05,-5.49e-06
7296,654,r14r,-1.62e-05,-1.92e-06
7297,654,r15r,1.27e-05,6.25e-05
7298,654,r21,0.00e+00,0.00e+00
7299,654,r22,0.00e+00,0.00e+00
7300,654,r23r,-2.25e-03,-2.18e-05
7301,654,r24,0.00e+00,0.00e+00
7302,654,r2r,-5.47e-01,-3.66e-02
7303,654,r3,0.00e+00,0.00e+00
7304,654,r40,0.00e+00,0.00e+00
7305,654,r54ra,-4.74e+01,-1.41e-02
7306,654,r54rb,-2.57e-06,-9.34e-04
7307,654,r5r,-9.93e+02,-3.88e-02
7308,654,r6r,3.06e-02,4.53e-02
7309,654,r7ra,-4.27e+00,-4.96e-02
7310,654,r7rb,-3.09e-04,-2.95e-02
7311,654,r7rc,-1.77e+00,-3.75e-02
7312,654,r80,0.00e+00,0.00e+00
7313,654,r8r,-7.17e-02,-3.30e-02
7314,654,r9,0.00e+00,0.00e+00
7315,654,r93,0.00e+00,0.00e+00
7316,656,r1,0.00e+00,0.00e+00
7317,656,r10a,0.00e+00,0.00e+00
7318,656,r10b,0.00e+00,0.00e+00
7319,656,r10c,0.00e+00,0.00e+00
7320,656,r11r,-1.41e-03,-6.78e-03
7321,656,r12r,-4.16e-06,-1.99e-05
7322,656,r13r,-5.70e-08,-4.29e-07
7323,656,r14r,-1.31e-02,-2.43e-02
7324,656,r15r,-5.40e-05,-4.18e-03
7325,656,r21,0.00e+00,0.00e+00
7326,656,r22,0.00e+00,0.00e+00
7327,656,r23r,-6.19e-02,-9.43e-03
7328,656,r24,0.00e+00,0.00e+00
7329,656,r25,0.00e+00,0.00e+00
7330,656,r26r,-8.75e-03,-9.42e-03
7331,656,r27,0.00e+00,0.00e+00
7332,656,r27b,0.00e+00,0.00e+00
7333,656,r28r,-1.10e-03,-1.07e-02
7334,656,r29r,-1.18e+02,-1.48e-02
7335,656,r3,0.00e+00,0.00e+00
7336,656,r40,0.00e+00,0.00e+00
7337,656,r5r,-1.08e+02,-6.62e-02
7338,656,r6r,3.42e-03,7.95e-02
7339,656,r7ra,-6.14e-02,-1.12e-02
7340,656,r7rb,-1.24e-06,-1.86e-03
7341,656,r7rc,-1.86e-02,-6.16e-03
7342,656,r8r,-5.32e-04,-3.84e-03
7343,656,r9,0.00e+00,0.00e+00
7344,656,r93,0.00e+00,0.00e+00
7345,659,r1,0.00e+00,0.00e+00
7346,659,r10a,0.00e+00,0.00e+00
7347,659,r10b,0.00e+00,0.00e+00
7348,659,r10c,0.00e+00,0.00e+00
7349,659,r11r,-6.52e-03,-9.19e-03
7350,659,r12r,-2.42e-05,-3.40e-05
7351,659,r13r,-1.17e-06,-2.60e-06
7352,659,r14r,-2.75e-02,-1.50e-02
7353,659,r15r,-2.68e-04,-6.08e-03
7354,659,r21,0.00e+00,0.00e+00
7355,659,r22,0.00e+00,0.00e+00
7356,659,r23r,-7.67e-02,-3.43e-03
7357,659,r24,0.00e+00,0.00e+00
7358,659,r25,0.00e+00,0.00e+00
7359,659,r26r,-1.89e-02,-5.98e-03
7360,659,r27,0.00e+00,0.00e+00
7361,659,r27b,0.00e+00,0.00e+00
7362,659,r28r,-2.37e-03,-6.80e-03
7363,659,r3,0.00e+00,0.00e+00
7364,659,r40,0.00e+00,0.00e+00
7365,659,r41,0.00e+00,0.00e+00
7366,659,r54ra,-8.74e+00,-1.19e-02
7367,659,r54rb,-5.94e-07,-9.96e-04
7368,659,r5r,-2.36e+02,-4.25e-02
7369,659,r6r,7.29e-03,4.96e-02
7370,659,r7ra,-4.51e-01,-2.42e-02
7371,659,r7rb,-1.83e-05,-8.06e-03
7372,659,r7rc,-1.26e-01,-1.23e-02
7373,659,r8r,-4.48e-03,-9.49e-03
7374,659,r93,0.00e+00,0.00e+00
7375,661,r1,0.00e+00,0.00e+00
7376,661,r10a,0.00e+00,0.00e+00
7377,661,r10b,0.00e+00,0.00e+00
7378,661,r10c,0.00e+00,0.00e+00
7379,661,r11r,-2.45e-03,-1.09e-02
7380,661,r12r,-8.51e-06,-3.78e-05
7381,661,r13r,-2.00e-07,-1.40e-06
7382,661,r14r,-1.77e-02,-3.04e-02
7383,661,r15r,-9.65e-05,-6.92e-03
7384,661,r21,0.00e+00,0.00e+00
7385,661,r22,0.00e+00,0.00e+00
7386,661,r23r,-2.92e-02,-4.12e-03
7387,661,r24,0.00e+00,0.00e+00
7388,661,r25,0.00e+00,0.00e+00
7389,661,r26r,-4.73e-03,-4.72e-03
7390,661,r27,0.00e+00,0.00e+00
7391,661,r27b,0.00e+00,0.00e+00
7392,661,r28r,-1.15e-04,-1.04e-03
7393,661,r3,0.00e+00,0.00e+00
7394,661,r40,0.00e+00,0.00e+00
7395,661,r41,0.00e+00,0.00e+00
7396,661,r53r,-3.53e-11,-1.39e-06
7397,661,r5r,-1.44e+02,-8.17e-02
7398,661,r6r,4.64e-03,9.96e-02
7399,661,r7ra,-1.29e-01,-2.18e-02
7400,661,r7rb,-3.93e-06,-5.46e-03
7401,661,r7rc,-4.40e-02,-1.35e-02
7402,661,r8r,-1.35e-03,-9.01e-03
7403,661,r93,0.00e+00,0.00e+00
7404,661,r94,0.00e+00,0.00e+00
7405,662,r1,0.00e+00,0.00e+00
7406,662,r10a,0.00e+00,0.00e+00
7407,662,r10b,0.00e+00,0.00e+00
7408,662,r10c,0.00e+00,0.00e+00
7409,662,r11r,-1.30e-03,-8.45e-03
7410,662,r12r,-4.71e-06,-3.07e-05
7411,662,r13r,-1.19e-07,-1.21e-06
7412,662,r14r,-8.78e-03,-2.21e-02
7413,662,r15r,-5.15e-05,-5.42e-03
7414,662,r21,0.00e+00,0.00e+00
7415,662,r22,0.00e+00,0.00e+00
7416,662,r23r,-5.34e-02,-1.11e-02
7417,662,r24,0.00e+00,0.00e+00
7418,662,r25,0.00e+00,0.00e+00
7419,662,r26r,-7.67e-03,-1.12e-02
7420,662,r27,0.00e+00,0.00e+00
7421,662,r28r,-9.91e-04,-1.31e-02
7422,662,r29r,-9.34e+01,-1.60e-02
7423,662,r3,0.00e+00,0.00e+00
7424,662,r40,0.00e+00,0.00e+00
7425,662,r5r,-7.06e+01,-5.89e-02
7426,662,r6r,2.27e-03,7.17e-02
7427,662,r7ra,-6.33e-02,-1.57e-02
7428,662,r7rb,-1.87e-06,-3.81e-03
7429,662,r7rc,-2.03e-02,-9.17e-03
7430,662,r80,0.00e+00,0.00e+00
7431,662,r8r,-6.15e-04,-6.04e-03
7432,662,r9,0.00e+00,0.00e+00
7433,662,r93,0.00e+00,0.00e+00
7434,667,r1,0.00e+00,0.00e+00
7435,667,r10a,0.00e+00,0.00e+00
7436,667,r10b,0.00e+00,0.00e+00
7437,667,r10c,0.00e+00,0.00e+00
7438,667,r11r,-4.02e-03,-9.17e-03
7439,667,r12r,-7.53e-05,-1.72e-04
7440,667,r13r,-6.77e-06,-2.43e-05
7441,667,r14r,-1.50e-02,-1.32e-02
7442,667,r15r,-1.49e-04,-5.49e-03
7443,667,r21,0.00e+00,0.00e+00
7444,667,r22,0.00e+00,0.00e+00
7445,667,r23r,-3.06e-02,-2.22e-03
7446,667,r24,0.00e+00,0.00e+00
7447,667,r25,0.00e+00,0.00e+00
7448,667,r26r,-7.04e-03,-3.61e-03
7449,667,r27,0.00e+00,0.00e+00
7450,667,r28r,-9.05e-04,-4.20e-03
7451,667,r3,0.00e+00,0.00e+00
7452,667,r40,0.00e+00,0.00e+00
7453,667,r41,0.00e+00,0.00e+00
7454,667,r54ra,-5.09e+00,-1.13e-02
7455,667,r54rb,-3.58e-07,-9.73e-04
7456,667,r5r,-1.54e+02,-4.51e-02
7457,667,r6r,4.79e-03,5.29e-02
7458,667,r7ra,-3.19e-01,-2.77e-02
7459,667,r7rb,-1.40e-05,-1.00e-02
7460,667,r7rc,-9.12e-02,-1.44e-02
7461,667,r80,0.00e+00,0.00e+00
7462,667,r8r,-3.19e-03,-1.10e-02
7463,667,r93,0.00e+00,0.00e+00
7464,668,r1,0.00e+00,0.00e+00
7465,668,r10a,0.00e+00,0.00e+00
7466,668,r10b,0.00e+00,0.00e+00
7467,668,r10c,0.00e+00,0.00e+00
7468,668,r11r,-2.08e-03,-1.02e-02
7469,668,r12r,-7.27e-06,-3.57e-05
7470,668,r13r,-1.80e-07,-1.39e-06
7471,668,r14r,-1.43e-02,-2.72e-02
7472,668,r15r,-8.19e-05,-6.50e-03
7473,668,r21,0.00e+00,0.00e+00
7474,668,r22,0.00e+00,0.00e+00
7475,668,r23r,-1.92e-02,-3.00e-03
7476,668,r24,0.00e+00,0.00e+00
7477,668,r25,0.00e+00,0.00e+00
7478,668,r26r,-4.38e-03,-4.84e-03
7479,668,r27,0.00e+00,0.00e+00
7480,668,r27b,0.00e+00,0.00e+00
7481,668,r28r,-1.13e-04,-1.13e-03
7482,668,r3,0.00e+00,0.00e+00
7483,668,r40,0.00e+00,0.00e+00
7484,668,r41,0.00e+00,0.00e+00
7485,668,r55a,0.00e+00,0.00e+00
7486,668,r55b,0.00e+00,0.00e+00
7487,668,r5r,-1.16e+02,-7.32e-02
7488,668,r6r,3.74e-03,8.90e-02
7489,668,r7ra,-1.10e-01,-2.05e-02
7490,668,r7rb,-3.37e-06,-5.19e-03
7491,668,r7rc,-3.68e-02,-1.25e-02
7492,668,r8r,-1.14e-03,-8.43e-03
7493,668,r91,0.00e+00,0.00e+00
7494,668,r93,0.00e+00,0.00e+00
7495,669,r1,0.00e+00,0.00e+00
7496,669,r10a,0.00e+00,0.00e+00
7497,669,r10b,0.00e+00,0.00e+00
7498,669,r10c,0.00e+00,0.00e+00
7499,669,r11r,-1.38e-03,-8.85e-03
7500,669,r12r,-9.54e-06,-6.11e-05
7501,669,r13r,-3.33e-07,-3.36e-06
7502,669,r14r,-9.64e-03,-2.39e-02
7503,669,r15r,-5.01e-05,-5.19e-03
7504,669,r21,0.00e+00,0.00e+00
7505,669,r22,0.00e+00,0.00e+00
7506,669,r23r,-1.84e-02,-3.74e-03
7507,669,r24,0.00e+00,0.00e+00
7508,669,r25,0.00e+00,0.00e+00
7509,669,r26r,-1.89e-03,-2.72e-03
7510,669,r27,0.00e+00,0.00e+00
7511,669,r28r,-1.89e-04,-2.46e-03
7512,669,r3,0.00e+00,0.00e+00
7513,669,r40,0.00e+00,0.00e+00
7514,669,r41,0.00e+00,0.00e+00
7515,669,r53r,-2.17e-11,-1.23e-06
7516,669,r5r,-9.91e+01,-8.13e-02
7517,669,r6r,3.20e-03,9.92e-02
7518,669,r7ra,-1.15e-01,-2.81e-02
7519,669,r7rb,-4.09e-06,-8.21e-03
7520,669,r7rc,-3.83e-02,-1.70e-02
7521,669,r80,0.00e+00,0.00e+00
7522,669,r8r,-1.19e-03,-1.15e-02
7523,669,r93,0.00e+00,0.00e+00
7524,669,r94,0.00e+00,0.00e+00
7525,671,r1,0.00e+00,0.00e+00
7526,671,r10a,0.00e+00,0.00e+00
7527,671,r10b,0.00e+00,0.00e+00
7528,671,r10c,0.00e+00,0.00e+00
7529,671,r11r,-1.21e-03,-8.39e-03
7530,671,r12r,-8.54e-06,-5.94e-05
7531,671,r13r,-3.12e-07,-3.41e-06
7532,671,r14r,-8.09e-03,-2.18e-02
7533,671,r15r,-4.40e-05,-4.93e-03
7534,671,r21,0.00e+00,0.00e+00
7535,671,r22,0.00e+00,0.00e+00
7536,671,r23r,-1.04e-02,-2.29e-03
7537,671,r24,0.00e+00,0.00e+00
7538,671,r25,0.00e+00,0.00e+00
7539,671,r26r,-1.24e-03,-1.93e-03
7540,671,r27,0.00e+00,0.00e+00
7541,671,r28r,-1.26e-04,-1.78e-03
7542,671,r3,0.00e+00,0.00e+00
7543,671,r40,0.00e+00,0.00e+00
7544,671,r41,0.00e+00,0.00e+00
7545,671,r55a,0.00e+00,0.00e+00
7546,671,r55b,0.00e+00,0.00e+00
7547,671,r5r,-8.37e+01,-7.46e-02
7548,671,r6r,2.69e-03,9.07e-02
7549,671,r7ra,-1.02e-01,-2.69e-02
7550,671,r7rb,-3.66e-06,-7.97e-03
7551,671,r7rc,-3.33e-02,-1.60e-02
7552,671,r80,0.00e+00,0.00e+00
7553,671,r8r,-1.05e-03,-1.10e-02
7554,671,r91,0.00e+00,0.00e+00
7555,671,r93,0.00e+00,0.00e+00
7556,688,r1,0.00e+00,0.00e+00
7557,688,r10a,0.00e+00,0.00e+00
7558,688,r10b,0.00e+00,0.00e+00
7559,688,r10c,0.00e+00,0.00e+00
7560,688,r11r,-1.08e-02,-7.77e-03
7561,688,r12r,-6.58e-04,-4.73e-04
7562,688,r13r,-9.15e-05,-1.04e-04
7563,688,r14r,-3.51e-02,-9.78e-03
7564,688,r15r,-3.79e-04,-4.40e-03
7565,688,r21,0.00e+00,0.00e+00
7566,688,r22,0.00e+00,0.00e+00
7567,688,r23r,-3.56e-03,-8.15e-05
7568,688,r24,0.00e+00,0.00e+00
7569,688,r27,0.00e+00,0.00e+00
7570,688,r27b,0.00e+00,0.00e+00
7571,688,r3,0.00e+00,0.00e+00
7572,688,r40,0.00e+00,0.00e+00
7573,688,r54ra,-1.58e+01,-1.10e-02
7574,688,r54rb,-6.06e-07,-5.19e-04
7575,688,r5r,-4.21e+02,-3.88e-02
7576,688,r6r,1.29e-02,4.49e-02
7577,688,r7ra,-1.03e+00,-2.82e-02
7578,688,r7rb,-4.89e-05,-1.10e-02
7579,688,r7rc,-2.88e-01,-1.44e-02
7580,688,r8r,-1.03e-02,-1.12e-02
7581,688,r9,0.00e+00,0.00e+00
7582,688,r93,0.00e+00,0.00e+00
7583,690,r1,0.00e+00,0.00e+00
7584,690,r10a,0.00e+00,0.00e+00
7585,690,r10b,0.00e+00,0.00e+00
7586,690,r10c,0.00e+00,0.00e+00
7587,690,r11r,4.74e-05,1.72e-04
7588,690,r12r,-1.92e-05,-6.96e-05
7589,690,r15r,4.01e-05,2.34e-03
7590,690,r21,0.00e+00,0.00e+00
7591,690,r22,0.00e+00,0.00e+00
7592,690,r23r,-2.58e-03,-2.98e-04
7593,690,r24,0.00e+00,0.00e+00
7594,690,r27,0.00e+00,0.00e+00
7595,690,r27b,0.00e+00,0.00e+00
7596,690,r28r,1.29e-03,9.54e-03
7597,690,r29r,2.54e+01,2.43e-03
7598,690,r2r,-1.07e-01,-8.55e-02
7599,690,r3,0.00e+00,0.00e+00
7600,690,r40,0.00e+00,0.00e+00
7601,690,r55a,0.00e+00,0.00e+00
7602,690,r55b,0.00e+00,0.00e+00
7603,690,r5r,-1.96e+02,-9.10e-02
7604,690,r6r,6.92e-03,1.21e-01
7605,690,r7ra,-4.17e-01,-5.76e-02
7606,690,r7rb,-1.64e-05,-1.86e-02
7607,690,r7rc,-1.58e-01,-3.98e-02
7608,690,r8r,-5.18e-03,-2.83e-02
7609,690,r91,0.00e+00,0.00e+00
7610,690,r93,0.00e+00,0.00e+00
7611,690,r95,0.00e+00,0.00e+00
7612,692,r1,0.00e+00,0.00e+00
7613,692,r10a,0.00e+00,0.00e+00
7614,692,r10b,0.00e+00,0.00e+00
7615,692,r10c,0.00e+00,0.00e+00
7616,692,r11r,-2.31e-03,-1.20e-02
7617,692,r12r,-8.06e-06,-4.20e-05
7618,692,r13r,-2.02e-07,-1.66e-06
7619,692,r14r,-1.57e-02,-3.17e-02
7620,692,r15r,-9.10e-05,-7.64e-03
7621,692,r21,0.00e+00,0.00e+00
7622,692,r22,0.00e+00,0.00e+00
7623,692,r23r,-3.03e-03,-5.01e-04
7624,692,r24,0.00e+00,0.00e+00
7625,692,r27,0.00e+00,0.00e+00
7626,692,r27b,0.00e+00,0.00e+00
7627,692,r3,0.00e+00,0.00e+00
7628,692,r40,0.00e+00,0.00e+00
7629,692,r55a,0.00e+00,0.00e+00
7630,692,r55b,0.00e+00,0.00e+00
7631,692,r5r,-1.26e+02,-8.40e-02
7632,692,r6r,4.06e-03,1.02e-01
7633,692,r7ra,-1.15e-01,-2.28e-02
7634,692,r7rb,-3.35e-06,-5.46e-03
7635,692,r7rc,-3.59e-02,-1.29e-02
7636,692,r8r,-1.08e-03,-8.44e-03
7637,692,r9,0.00e+00,0.00e+00
7638,692,r91,0.00e+00,0.00e+00
7639,692,r93,0.00e+00,0.00e+00
7640,694,r1,0.00e+00,0.00e+00
7641,694,r10a,0.00e+00,0.00e+00
7642,694,r10b,0.00e+00,0.00e+00
7643,694,r10c,0.00e+00,0.00e+00
7644,694,r11r,-2.87e-03,-1.25e-02
7645,694,r12r,-1.57e-05,-6.82e-05
7646,694,r13r,-4.41e-07,-3.01e-06
7647,694,r14r,-2.24e-02,-3.78e-02
7648,694,r15r,-1.06e-04,-7.42e-03
7649,694,r21,0.00e+00,0.00e+00
7650,694,r22,0.00e+00,0.00e+00
7651,694,r23r,-4.31e-03,-5.95e-04
7652,694,r24,0.00e+00,0.00e+00
7653,694,r27,0.00e+00,0.00e+00
7654,694,r27b,0.00e+00,0.00e+00
7655,694,r3,0.00e+00,0.00e+00
7656,694,r40,0.00e+00,0.00e+00
7657,694,r53r,-2.08e-10,-8.02e-06
7658,694,r5r,-2.07e+02,-1.15e-01
7659,694,r6r,6.73e-03,1.41e-01
7660,694,r7ra,-1.75e-01,-2.90e-02
7661,694,r7rb,-4.82e-06,-6.56e-03
7662,694,r7rc,-5.31e-02,-1.60e-02
7663,694,r8r,-1.49e-03,-9.74e-03
7664,694,r9,0.00e+00,0.00e+00
7665,694,r93,0.00e+00,0.00e+00
7666,694,r94,0.00e+00,0.00e+00
7667,696,r1,0.00e+00,0.00e+00
7668,696,r11r,1.91e-04,5.58e-04
7669,696,r12r,-7.70e-05,-2.25e-04
7670,696,r13r,1.69e-04,7.75e-04
7671,696,r14r,3.65e-04,4.13e-04
7672,696,r15r,7.42e-05,3.50e-03
7673,696,r21,0.00e+00,0.00e+00
7674,696,r22,0.00e+00,0.00e+00
7675,696,r23r,-4.80e-02,-4.45e-03
7676,696,r24,0.00e+00,0.00e+00
7677,696,r25,0.00e+00,0.00e+00
7678,696,r26r,-6.68e-03,-4.38e-03
7679,696,r27,0.00e+00,0.00e+00
7680,696,r27b,0.00e+00,0.00e+00
7681,696,r28r,7.87e-04,4.68e-03
7682,696,r29r,8.98e+00,6.89e-04
7683,696,r2r,-1.39e-01,-8.91e-02
7684,696,r3,0.00e+00,0.00e+00
7685,696,r40,0.00e+00,0.00e+00
7686,696,r53r,-2.55e-10,-6.58e-06
7687,696,r5r,-2.53e+02,-9.45e-02
7688,696,r6r,8.98e-03,1.27e-01
7689,696,r7ra,-4.84e-01,-5.38e-02
7690,696,r7rb,-1.77e-05,-1.62e-02
7691,696,r7rc,-1.81e-01,-3.66e-02
7692,696,r8r,-5.76e-03,-2.53e-02
7693,696,r93,0.00e+00,0.00e+00
7694,696,r94,0.00e+00,0.00e+00
7695,696,r95,0.00e+00,0.00e+00
7696,698,r1,0.00e+00,0.00e+00
7697,698,r11r,1.35e-04,4.10e-05
7698,698,r12r,-5.22e-05,-1.58e-05
7699,698,r13r,8.99e-05,4.28e-05
7700,698,r14r,2.51e-04,2.95e-05
7701,698,r15r,3.87e-05,1.89e-04
7702,698,r21,0.00e+00,0.00e+00
7703,698,r22,0.00e+00,0.00e+00
7704,698,r23r,-9.38e-02,-9.03e-04
7705,698,r24,0.00e+00,0.00e+00
7706,698,r25,0.00e+00,0.00e+00
7707,698,r26r,-2.27e-03,-1.54e-04
7708,698,r27b,0.00e+00,0.00e+00
7709,698,r28r,1.75e-03,1.08e-03
7710,698,r29r,4.78e+00,3.80e-05
7711,698,r2r,-6.87e-01,-4.57e-02
7712,698,r3,0.00e+00,0.00e+00
7713,698,r40,0.00e+00,0.00e+00
7714,698,r54ra,-5.46e+01,-1.61e-02
7715,698,r54rb,-5.01e-06,-1.81e-03
7716,698,r5r,-1.31e+03,-5.10e-02
7717,698,r6r,4.16e-02,6.10e-02
7718,698,r7ra,-5.37e+00,-6.20e-02
7719,698,r7rb,-3.65e-04,-3.46e-02
7720,698,r7rc,-2.24e+00,-4.70e-02
7721,698,r8r,-8.85e-02,-4.04e-02
7722,698,r93,0.00e+00,0.00e+00
7723,698,r95,0.00e+00,0.00e+00
7724,699,r1,0.00e+00,0.00e+00
7725,699,r11r,1.38e-04,5.99e-05
7726,699,r12r,-5.33e-05,-2.32e-05
7727,699,r13r,9.26e-05,6.33e-05
7728,699,r14r,2.56e-04,4.31e-05
7729,699,r15r,3.99e-05,2.80e-04
7730,699,r21,0.00e+00,0.00e+00
7731,699,r22,0.00e+00,0.00e+00
7732,699,r23r,-7.81e-02,-1.08e-03
7733,699,r24,0.00e+00,0.00e+00
7734,699,r25,0.00e+00,0.00e+00
7735,699,r26r,-2.16e-03,-2.11e-04
7736,699,r27b,0.00e+00,0.00e+00
7737,699,r28r,1.79e-03,1.59e-03
7738,699,r29r,5.34e+00,6.10e-05
7739,699,r2r,-5.48e-01,-5.23e-02
7740,699,r3,0.00e+00,0.00e+00
7741,699,r40,0.00e+00,0.00e+00
7742,699,r53r,-1.94e-11,-7.48e-08
7743,699,r54ra,-4.12e+01,-1.74e-02
7744,699,r54rb,-5.26e-06,-2.72e-03
7745,699,r5r,-1.08e+03,-6.00e-02
7746,699,r6r,3.48e-02,7.32e-02
7747,699,r7ra,-4.25e+00,-7.03e-02
7748,699,r7rb,-2.77e-04,-3.76e-02
7749,699,r7rc,-1.77e+00,-5.33e-02
7750,699,r8r,-6.87e-02,-4.50e-02
7751,699,r93,0.00e+00,0.00e+00
7752,699,r94,0.00e+00,0.00e+00
7753,699,r95,0.00e+00,0.00e+00
7754,700,r1,0.00e+00,0.00e+00
7755,700,r11r,1.64e-04,4.22e-04
7756,700,r12r,-6.51e-05,-1.67e-04
7757,700,r13r,1.21e-04,4.87e-04
7758,700,r14r,3.10e-04,3.08e-04
7759,700,r15r,5.22e-05,2.16e-03
7760,700,r21,0.00e+00,0.00e+00
7761,700,r22,0.00e+00,0.00e+00
7762,700,r23r,-3.24e-02,-2.64e-03
7763,700,r24,0.00e+00,0.00e+00
7764,700,r25,0.00e+00,0.00e+00
7765,700,r26r,-2.57e-03,-1.48e-03
7766,700,r27b,0.00e+00,0.00e+00
7767,700,r28r,3.92e-03,2.05e-02
7768,700,r29r,1.46e+02,9.83e-03
7769,700,r2r,-1.11e-01,-6.27e-02
7770,700,r3,0.00e+00,0.00e+00
7771,700,r40,0.00e+00,0.00e+00
7772,700,r53r,-1.84e-09,-4.19e-05
7773,700,r5r,-3.23e+02,-1.06e-01
7774,700,r6r,1.22e-02,1.52e-01
7775,700,r7ra,-6.78e-01,-6.63e-02
7776,700,r7rb,-2.90e-05,-2.33e-02
7777,700,r7rc,-3.28e-01,-5.83e-02
7778,700,r8r,-1.03e-02,-4.00e-02
7779,700,r93,0.00e+00,0.00e+00
7780,700,r94,0.00e+00,0.00e+00
7781,700,r95,0.00e+00,0.00e+00
7782,702,r1,0.00e+00,0.00e+00
7783,702,r11r,1.70e-04,5.73e-04
7784,702,r12r,-6.79e-05,-2.28e-04
7785,702,r13r,1.36e-04,7.17e-04
7786,702,r14r,3.22e-04,4.19e-04
7787,702,r15r,5.93e-05,3.21e-03
7788,702,r21,0.00e+00,0.00e+00
7789,702,r22,0.00e+00,0.00e+00
7790,702,r23r,-2.88e-03,-3.07e-04
7791,702,r24,0.00e+00,0.00e+00
7792,702,r27,0.00e+00,0.00e+00
7793,702,r27b,0.00e+00,0.00e+00
7794,702,r28r,1.37e-03,9.39e-03
7795,702,r29r,3.25e+01,2.86e-03
7796,702,r2r,-1.09e-01,-8.04e-02
7797,702,r3,0.00e+00,0.00e+00
7798,702,r40,0.00e+00,0.00e+00
7799,702,r55a,0.00e+00,0.00e+00
7800,702,r55b,0.00e+00,0.00e+00
7801,702,r5r,-2.00e+02,-8.58e-02
7802,702,r6r,7.13e-03,1.16e-01
7803,702,r7ra,-4.67e-01,-5.97e-02
7804,702,r7rb,-1.98e-05,-2.08e-02
7805,702,r7rc,-1.86e-01,-4.33e-02
7806,702,r8r,-6.14e-03,-3.10e-02
7807,702,r91,0.00e+00,0.00e+00
