efm,R54ra,R54rb,R13r,R26r,R15r,R96,R94,R95,R93,R90,R91,R8r,R10a,R10b,R10c,R28r,R3,R70,R6r,R97r,R2r,R55a,R55b,R4,R12r,R1,R27,R27b,R23r,R9,R14r,RR9,R53r,R80,R82,R29r,R7ra,R7rb,R7rc,R41,R40,R11r,R42,R5r,R25,R24,R22,R21,R20,R60,R61r
510,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,1.548,0.0,3.913,15.027,0.279,0.278,0.293,0.0,33.497,0.204,21.189,0.0,10.17,8.618,10.599,0.0,0.081,7.455,35.132,26.305,0.671,0.417,9.931,0.0,0.0,0.0,0.0,0.0,148.887,49.816,28.44,0.0,0.55,0.119,0.0,79.493,0.0,0.611,0.352,15.998,0.0,0.0,0.0
512,0.0,0.0,0.129,3.199,0.0,0.0,0.262,2.608,1.548,0.0,0.0,7.88,0.177,0.132,0.24,0.0,6.437,0.367,9.362,0.0,3.517,0.0,0.0,0.0,0.048,3.55,0.0,0.0,4.94,0.0,5.088,0.0,1.272,1.048,0.0,0.0,44.371,10.028,16.59,0.0,2.001,0.074,0.0,41.585,0.923,2.738,1.57,6.133,0.0,0.0,0.0
515,0.0,0.0,0.169,13.284,1.006,0.0,0.0,0.0,1.548,0.0,0.0,12.9,0.27,0.304,0.239,7.059,25.259,0.115,15.667,0.0,7.825,0.0,0.0,0.0,0.11,15.081,63.94,44.085,12.774,0.0,3.473,51.276,0.0,0.0,0.0,0.0,106.176,44.08,23.458,21.628,7.556,0.0,0.0,59.852,2.786,20.053,9.13,12.269,0.0,0.0,0.0
518,0.0,0.0,0.096,0.0,0.667,0.0,18.748,1.155,1.548,0.0,0.0,33.063,0.132,0.109,0.169,1.2,22.358,0.173,39.105,0.0,13.261,0.0,0.0,0.0,0.057,15.022,0.0,4.813,0.683,2.006,2.545,0.0,37.26,0.046,0.0,0.999,183.797,43.217,69.268,0.0,1.698,0.0,0.0,173.809,0.0,0.339,0.326,3.558,0.0,0.0,0.0
519,5479.586,107.828,0.17,0.0,0.533,0.0,0.0,0.968,1.548,0.0,0.0,141.927,0.331,0.368,0.264,0.838,214.278,0.141,94.747,0.0,49.742,0.0,0.0,0.0,0.128,121.459,0.0,0.585,0.61,3.437,1.808,0.0,0.0,0.0,0.0,0.069,609.523,389.21,227.354,0.0,1.415,0.0,0.0,356.937,0.0,0.703,0.284,232.89,0.0,0.0,0.0
521,0.0,0.0,0.096,7.011,0.808,0.0,0.0,0.0,1.548,0.0,0.0,4.231,0.13,0.106,0.168,4.313,6.661,0.299,6.8,0.0,3.218,0.0,0.0,0.0,0.055,3.89,5.661,0.0,5.584,0.0,3.141,12.496,0.0,1.023,0.0,0.0,33.211,4.987,9.716,9.374,2.373,0.0,0.0,29.75,1.29,3.406,2.078,7.555,0.0,0.0,0.0
522,0.0,0.0,0.097,0.0,0.664,0.0,19.397,1.89,1.548,0.0,0.0,35.955,0.133,0.11,0.17,1.933,24.413,0.166,41.911,0.0,14.374,0.0,0.0,0.0,0.057,16.031,0.0,6.873,0.7,2.067,2.531,0.0,35.22,0.0,0.0,1.534,196.53,47.629,74.802,0.0,2.392,0.0,0.0,185.863,0.0,0.352,0.348,3.754,0.0,0.0,0.0
523,0.0,0.0,0.1,0.0,0.665,0.0,33.572,0.0,1.548,0.0,0.0,65.719,0.143,0.125,0.175,0.0,76.139,0.172,75.088,0.0,36.196,0.0,0.0,0.0,0.062,26.277,8.675,25.787,1.146,0.0,2.549,0.0,39.655,0.0,0.0,4.309,355.733,97.777,133.996,21.55,19.518,0.0,0.0,328.224,0.0,0.708,0.94,5.016,0.0,0.0,0.0
526,218.961,11.696,0.118,0.0,0.582,0.0,15.62,1.082,1.548,0.0,0.0,65.573,0.183,0.182,0.195,0.952,56.796,0.116,55.099,0.0,24.38,0.0,0.0,0.0,0.081,33.892,0.0,0.822,0.557,2.183,2.143,0.0,12.199,0.0,0.0,0.366,268.005,124.154,117.383,0.0,1.585,0.0,0.0,227.269,0.0,0.414,0.195,29.422,0.0,0.0,0.0
527,0.0,0.0,0.102,0.0,0.667,0.0,17.156,0.487,1.548,0.0,0.0,36.677,0.145,0.128,0.176,0.762,43.314,0.162,42.416,0.0,20.464,0.0,0.0,0.0,0.064,16.481,4.595,15.808,0.847,2.066,2.553,0.0,19.054,0.0,0.0,0.46,201.102,55.831,74.788,0.0,1.522,0.0,0.0,184.965,0.0,0.543,0.549,4.583,0.0,0.0,0.0
529,0.0,0.0,0.096,0.0,0.673,0.0,36.105,0.0,1.548,0.0,0.0,56.07,0.131,0.108,0.169,0.0,37.687,0.2,66.619,0.0,22.497,0.0,0.0,0.0,0.056,23.586,0.0,0.0,0.836,0.0,2.566,0.0,89.227,0.111,0.0,9.104,316.95,72.103,118.19,22.135,17.232,0.0,0.0,297.121,0.0,0.39,0.505,3.341,0.0,0.0,0.0
535,0.0,0.0,0.135,9.034,2.094,0.0,0.0,0.0,1.548,0.0,0.0,9.286,0.184,0.184,0.196,4.904,30.749,0.196,17.127,0.0,7.954,0.0,0.0,0.0,0.081,4.649,51.68,29.38,12.834,0.0,8.259,0.0,0.0,0.0,0.0,4.687,137.347,35.797,18.007,1.273,1.284,0.0,0.0,60.196,2.141,15.684,10.102,10.626,0.0,0.0,0.0
536,0.0,0.0,0.135,8.576,2.084,0.0,0.0,0.0,1.548,0.0,0.0,8.926,0.184,0.184,0.196,4.662,29.593,0.196,16.541,0.0,7.684,0.0,0.0,0.0,0.081,4.534,49.008,28.081,12.239,0.19,8.221,0.0,0.0,0.0,0.0,6.185,132.184,34.291,17.344,0.0,0.384,0.0,0.0,58.193,2.026,14.957,9.704,10.199,0.0,0.0,0.0
540,785.772,21.711,0.17,11.774,0.947,0.0,0.0,0.0,1.548,0.0,0.0,31.419,0.292,0.322,0.247,6.653,62.061,0.113,28.589,0.0,14.587,0.0,0.0,0.0,0.115,21.377,47.319,15.569,10.494,0.0,3.428,0.0,0.0,0.0,0.0,0.0,223.523,118.53,52.376,23.448,3.004,0.0,0.0,104.781,4.63,18.231,2.295,51.185,0.0,0.0,0.0
542,0.0,0.0,0.137,6.097,1.534,0.0,2.058,0.0,1.548,0.0,0.0,15.155,0.197,0.202,0.202,1.905,37.999,0.16,23.192,0.0,11.12,0.0,0.0,0.0,0.086,6.041,48.992,30.649,8.911,0.0,5.955,0.0,1.61,0.0,0.0,0.0,172.645,53.837,28.868,4.3,4.118,0.0,0.0,85.194,1.667,9.41,4.438,10.082,0.0,0.0,0.0
548,0.0,0.0,0.14,4.684,1.564,0.0,0.0,0.0,1.548,0.0,1.541,12.791,0.202,0.209,0.205,1.449,32.664,0.161,19.236,0.0,9.222,3.215,4.053,0.0,0.088,5.451,46.983,27.979,6.402,0.0,6.069,0.0,0.0,0.0,0.0,0.0,145.328,47.257,24.061,3.254,3.001,0.0,0.0,70.097,1.166,6.808,3.17,12.829,0.0,0.0,0.0
553,0.0,0.0,0.101,4.756,1.191,0.0,0.0,0.0,1.548,0.0,0.0,4.159,0.131,0.108,0.169,2.867,8.672,0.554,7.778,0.0,3.665,0.0,0.0,0.0,0.056,2.29,4.657,0.0,6.41,0.0,4.681,0.0,0.0,1.159,0.0,3.5,45.309,5.026,9.481,1.343,0.792,0.0,0.0,31.825,1.092,3.669,3.398,6.404,0.0,0.0,0.0
554,0.0,0.0,0.101,4.605,1.174,0.0,0.0,0.0,1.548,0.0,0.0,4.176,0.131,0.108,0.168,2.773,8.499,0.563,7.644,0.0,3.604,0.0,0.0,0.0,0.056,2.302,4.509,0.0,6.364,0.093,4.613,0.0,0.0,1.137,0.0,4.78,44.316,5.067,9.463,0.0,0.355,0.0,0.0,31.335,1.064,3.63,3.474,6.199,0.0,0.0,0.0
555,496.825,14.439,0.158,6.746,0.747,0.0,0.0,0.0,1.548,0.0,0.0,22.903,0.275,0.3,0.239,3.984,37.396,0.097,18.646,0.0,9.62,0.0,0.0,0.0,0.111,15.766,4.957,0.0,6.18,0.0,2.656,0.0,0.0,0.735,0.0,0.0,126.065,69.137,38.09,14.324,1.995,0.0,0.0,70.166,2.721,10.046,1.51,34.944,0.0,0.0,0.0
556,0.0,0.0,0.098,4.776,0.966,0.0,1.505,0.0,1.548,0.0,0.0,6.607,0.131,0.107,0.168,2.856,10.73,0.287,10.233,0.0,4.857,0.0,0.0,0.0,0.056,3.012,4.52,0.0,4.694,0.0,3.778,0.0,5.213,0.885,0.0,0.0,55.412,8.257,14.546,5.708,1.904,0.0,0.0,43.286,0.988,2.747,1.543,6.664,0.0,0.0,0.0
559,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0,1.548,0.0,2.706,7.444,0.177,0.132,0.24,0.0,6.299,0.417,8.93,0.0,3.413,5.562,8.664,0.0,0.048,3.775,0.0,0.0,0.538,0.25,5.104,0.0,0.0,0.916,0.0,0.0,42.41,9.423,15.737,0.0,0.418,0.074,0.0,39.71,0.0,0.257,0.158,9.869,0.0,0.0,0.0
561,0.0,0.0,0.098,3.512,0.965,0.0,0.0,0.0,1.548,0.0,1.017,5.391,0.13,0.107,0.168,2.1,8.854,0.356,8.443,0.0,4.004,2.114,2.866,0.0,0.056,2.598,3.118,0.0,3.244,0.0,3.774,0.0,0.0,0.961,0.0,0.0,45.515,6.66,11.91,4.447,1.356,0.0,0.0,35.718,0.651,1.839,0.962,8.335,0.0,0.0,0.0
562,0.0,0.0,1.383,2.22,3.911,0.0,0.0,1.709,1.548,0.0,0.0,4.782,2.669,2.892,2.611,0.0,3.816,0.226,7.882,0.0,0.0,0.0,0.0,0.0,0.183,2.321,0.0,0.0,3.193,0.0,51.836,3.0,0.0,1.073,0.0,0.0,24.199,5.769,10.527,0.0,1.552,2.744,0.0,31.717,0.534,1.808,1.205,3.905,0.0,0.0,0.0
563,5116.998,99.774,0.243,0.0,0.0,0.0,0.0,0.0,1.548,0.0,0.0,128.601,0.574,0.67,0.437,0.0,197.475,0.108,85.838,0.0,45.078,0.0,0.0,0.0,0.133,111.719,4.124,2.553,0.563,3.036,3.426,0.0,0.0,0.0,0.0,0.0,556.785,357.304,206.031,0.0,0.471,0.2,0.0,322.99,0.0,0.579,0.209,215.718,0.0,0.0,0.0
570,0.0,0.0,2.057,6.209,18.139,0.0,0.0,1.442,1.548,0.0,0.0,10.728,20.94,29.698,12.913,0.0,32.632,0.047,16.331,0.0,0.0,0.0,0.0,0.0,0.198,7.232,56.161,37.086,7.701,0.0,109.792,15.786,0.0,0.0,0.0,0.0,65.969,30.891,21.131,0.0,4.221,12.273,0.0,62.61,1.57,10.953,4.813,6.824,0.0,0.0,0.0
571,0.0,0.0,0.137,0.0,1.308,0.0,0.0,0.0,1.548,0.0,3.952,15.106,0.201,0.208,0.204,0.0,33.532,0.186,21.338,0.0,10.36,8.681,10.692,0.0,0.087,7.48,34.855,26.265,0.67,0.425,5.032,0.0,0.0,0.0,0.0,0.0,150.55,50.029,28.602,0.0,0.55,0.0,0.0,80.084,0.0,0.608,0.351,16.124,0.0,0.0,0.0
575,0.0,0.0,1.603,8.147,19.451,0.0,0.0,0.496,1.548,0.0,0.0,6.624,7.299,9.684,7.812,3.716,34.539,0.05,15.077,0.0,0.0,0.0,0.0,0.0,0.121,3.628,52.945,29.392,10.131,0.0,136.68,0.0,0.0,0.0,0.0,4.181,58.658,19.499,14.018,0.0,0.926,8.087,0.0,55.25,1.782,15.519,9.418,8.043,0.0,0.0,0.0
576,4773.225,93.357,0.247,0.0,0.0,0.0,0.0,0.0,1.548,0.0,0.0,120.862,0.589,0.693,0.445,0.0,184.008,0.108,80.465,0.0,42.165,0.0,0.0,0.0,0.136,104.294,0.0,0.0,0.569,3.223,3.404,0.0,0.0,0.119,0.0,0.0,520.364,332.752,193.402,0.0,0.485,0.204,0.0,302.826,0.0,0.594,0.218,201.881,0.0,0.0,0.0
578,0.0,0.0,1.06,3.339,6.361,0.0,0.0,0.004,1.548,0.0,0.0,2.741,2.512,2.912,2.324,2.034,6.798,0.348,6.73,0.0,0.0,0.0,0.0,0.0,0.074,1.91,2.86,0.0,4.534,0.0,50.79,0.0,0.0,1.118,0.0,3.458,16.73,2.914,6.825,0.0,0.371,2.571,0.0,26.74,0.693,2.607,2.785,4.593,0.0,0.0,0.0
589,440.464,10.732,2.311,5.363,21.526,0.0,0.0,1.102,1.548,0.0,0.0,18.438,31.377,44.768,18.536,0.0,40.54,0.04,20.785,0.0,0.0,0.0,0.0,0.0,0.251,9.657,49.731,24.919,6.646,0.0,121.583,0.0,0.0,0.0,0.0,0.0,111.563,61.997,32.925,0.0,2.447,16.009,0.0,78.365,2.683,12.006,2.092,24.346,0.0,0.0,0.0
592,0.0,0.0,0.142,0.0,0.0,0.0,16.143,0.0,1.548,0.0,0.0,34.817,0.211,0.182,0.258,0.0,45.225,0.179,42.112,0.0,20.302,0.0,0.0,0.0,0.061,15.839,7.525,18.09,0.838,2.044,5.658,0.0,16.68,0.0,0.0,0.0,211.658,58.191,70.669,0.0,0.74,0.091,0.0,179.81,0.0,0.587,0.548,4.645,0.0,0.0,0.0
595,0.0,0.0,2.27,4.542,21.48,0.0,1.202,1.1,1.548,0.0,0.0,12.022,10.262,13.491,12.409,0.0,39.417,0.045,19.024,0.0,0.0,0.0,0.0,0.0,0.193,5.058,51.109,32.593,5.971,0.0,137.711,0.0,0.904,0.0,0.0,0.0,77.097,33.92,23.703,0.0,3.122,12.429,0.0,72.061,1.097,7.913,3.589,6.621,0.0,0.0,0.0
596,0.0,0.0,1.943,3.62,18.82,0.0,0.0,0.799,1.548,0.0,1.106,10.413,9.797,13.069,10.933,0.0,34.948,0.045,16.538,0.0,0.0,2.199,2.861,0.0,0.168,4.559,49.421,29.956,4.534,0.0,121.125,0.0,0.0,0.0,0.0,0.0,68.75,30.485,20.439,0.0,2.428,10.814,0.0,62.398,0.798,6.033,2.734,8.881,0.0,0.0,0.0
599,0.0,0.0,0.13,0.0,0.0,0.0,17.866,0.0,1.548,0.0,0.0,28.17,0.178,0.135,0.241,0.0,18.879,0.215,34.503,0.0,11.302,0.0,0.0,0.0,0.049,13.416,0.0,0.0,0.708,1.872,5.132,0.0,46.914,0.133,0.0,0.0,163.301,35.723,60.028,0.0,0.575,0.075,0.0,154.096,0.0,0.337,0.353,3.137,0.0,0.0,0.0
602,0.0,0.0,0.0,20.173,1.263,0.0,0.0,12.459,1.548,0.0,0.0,59.957,0.07,0.053,0.087,7.307,80.1,0.133,58.142,0.0,29.29,0.0,0.0,0.0,0.123,45.005,64.463,93.286,22.046,0.0,0.0,109.953,0.0,0.0,0.0,0.728,321.704,143.092,108.578,0.0,22.736,0.177,0.0,234.568,4.451,33.64,16.337,20.903,0.0,0.0,0.0
603,0.0,0.0,0.0,6.564,1.228,0.0,0.0,13.338,1.548,0.0,0.0,28.827,0.051,0.03,0.078,7.17,18.201,0.148,27.588,0.0,10.06,0.0,0.0,0.0,0.119,12.357,0.0,15.896,10.26,0.0,0.0,25.687,0.0,0.836,0.0,4.219,127.842,42.575,55.387,0.0,11.06,0.183,0.0,118.977,1.89,7.169,4.376,11.668,0.0,0.0,0.0
604,4642.058,124.111,0.0,13.276,0.948,0.0,0.0,35.114,1.548,0.0,0.0,257.393,0.095,0.083,0.098,19.742,307.599,0.125,180.668,0.0,89.662,0.0,0.0,0.0,0.132,178.769,0.0,14.383,20.078,0.0,0.0,47.079,0.0,0.0,0.0,1.605,1034.668,625.105,422.986,0.0,33.151,0.174,0.0,698.104,11.161,30.2,12.857,266.111,0.0,0.0,0.0
605,320.912,7.999,2.459,1.397,8.792,0.0,0.0,0.963,1.548,0.0,0.0,14.083,17.735,23.454,10.122,0.0,13.051,0.084,13.048,0.0,0.0,0.0,0.0,0.0,0.711,6.419,0.0,0.0,2.782,0.0,64.961,0.0,0.0,0.834,0.0,0.0,69.048,38.279,24.091,0.0,2.179,8.951,0.0,49.587,1.203,4.211,1.779,17.523,0.0,0.0,0.0
610,0.0,0.0,1.617,1.71,4.285,0.0,0.958,1.279,1.548,0.0,0.0,5.536,3.059,3.301,2.99,0.0,4.164,0.195,9.101,0.0,0.0,0.0,0.0,0.0,0.23,2.718,0.0,0.0,2.463,0.0,59.236,0.0,2.928,0.979,0.0,0.0,28.051,6.682,12.187,0.0,1.35,3.13,0.0,36.66,0.37,1.4,1.006,3.352,0.0,0.0,0.0
611,0.0,0.0,0.0,0.0,1.215,0.0,0.0,35.2,1.548,0.0,12.795,94.914,0.052,0.031,0.078,32.808,62.749,0.166,89.045,0.0,33.554,27.962,42.079,0.0,0.118,41.985,0.0,55.47,0.625,0.0,0.0,61.515,0.0,0.0,0.0,18.932,415.247,144.231,180.817,0.0,31.237,0.182,0.0,382.452,0.0,0.371,0.266,47.257,0.0,0.0,0.0
612,0.0,0.0,1.374,1.055,3.874,0.0,0.0,0.759,1.548,0.0,0.925,4.427,2.785,3.057,2.646,0.0,3.816,0.219,7.724,0.0,0.0,2.124,3.466,0.0,0.193,2.363,0.0,0.0,1.516,0.0,51.191,0.0,0.0,0.985,0.0,0.0,23.245,5.224,9.944,0.0,0.914,2.804,0.0,31.11,0.192,0.833,0.57,5.086,0.0,0.0,0.0
614,0.0,0.0,1.557,10.361,15.19,0.0,0.0,0.0,1.548,0.0,0.0,5.605,17.243,24.464,10.482,5.998,24.881,0.063,12.399,0.0,0.0,0.0,0.0,0.0,0.153,6.103,63.838,36.685,9.753,0.0,93.926,33.393,0.0,0.0,0.0,0.0,46.104,18.351,12.258,20.455,6.306,9.667,0.0,47.245,2.209,15.118,6.909,8.678,0.0,0.0,0.0
615,4619.835,123.585,0.401,13.269,1.591,0.0,0.0,34.948,1.548,0.0,0.0,256.306,0.0,0.0,0.0,19.618,306.231,0.272,180.059,0.0,89.446,0.0,0.0,0.0,0.359,178.041,0.0,14.293,20.097,0.0,0.586,46.705,0.0,0.0,0.0,1.59,1030.35,622.51,421.215,0.0,32.995,0.599,0.0,695.739,11.167,30.196,12.85,265.021,0.0,0.0,0.0
616,0.0,0.0,0.496,20.171,2.077,0.0,0.0,12.398,1.548,0.0,0.0,59.729,0.0,0.0,0.0,7.248,80.129,0.287,58.105,0.0,29.4,0.0,0.0,0.0,0.362,44.724,64.151,92.822,22.06,0.0,0.604,108.963,0.0,0.0,0.0,0.721,320.181,142.409,108.187,0.0,22.641,0.603,0.0,234.383,4.454,33.607,16.317,20.914,0.0,0.0,0.0
617,0.0,0.0,1.106,4.229,5.479,0.0,0.0,0.0,1.548,0.0,0.0,2.71,2.778,3.266,2.495,2.598,5.686,0.181,6.791,0.0,0.0,0.0,0.0,0.0,0.089,2.098,3.426,0.0,3.821,0.0,49.456,8.217,0.0,1.022,0.0,0.0,17.31,2.869,6.88,6.223,1.885,2.783,0.0,27.13,0.781,2.362,1.574,5.145,0.0,0.0,0.0
619,0.0,0.0,0.488,6.601,2.018,0.0,0.0,13.291,1.548,0.0,0.0,28.73,0.0,0.0,0.0,7.099,18.214,0.309,27.721,0.0,10.183,0.0,0.0,0.0,0.373,12.291,0.0,15.803,10.316,0.0,0.62,25.295,0.0,0.832,0.0,4.18,127.24,42.396,55.224,0.0,11.008,0.616,0.0,119.414,1.902,7.2,4.39,11.715,0.0,0.0,0.0
621,0.0,0.0,0.484,0.0,2.0,0.0,0.0,34.752,1.548,0.0,12.72,93.903,0.0,0.0,0.0,32.392,62.219,0.325,88.328,0.0,33.376,27.787,41.815,0.0,0.37,41.518,0.0,54.827,0.625,0.0,0.614,60.222,0.0,0.0,0.0,18.694,410.694,142.652,178.921,0.0,30.834,0.611,0.0,379.248,0.0,0.371,0.266,46.966,0.0,0.0,0.0
622,4258.486,103.486,0.0,7.114,0.917,0.0,0.0,18.69,1.548,0.0,0.0,186.202,0.096,0.082,0.098,10.928,243.009,0.111,129.753,0.0,66.128,0.0,0.0,0.0,0.118,137.237,0.0,7.876,11.277,0.0,0.0,0.0,0.0,0.0,0.0,0.761,766.915,473.998,304.838,0.0,16.767,0.159,0.0,497.861,6.13,17.465,5.958,222.262,0.0,0.0,0.0
623,0.0,0.0,0.0,7.393,2.383,0.0,4.969,6.891,1.548,0.0,0.0,37.97,0.058,0.038,0.081,4.517,73.651,0.175,53.443,0.0,25.972,0.0,0.0,0.0,0.151,15.22,33.099,47.141,11.165,0.0,0.0,0.0,4.087,0.0,0.0,0.641,352.622,99.612,74.258,0.0,10.586,0.209,0.0,207.158,1.961,11.828,6.457,13.607,0.0,0.0,0.0
625,0.0,0.0,0.094,0.0,0.67,0.0,0.0,0.0,1.548,0.0,2.766,7.542,0.129,0.105,0.167,0.0,6.407,0.414,9.019,0.0,3.552,5.682,8.856,0.0,0.055,3.81,0.0,0.0,0.538,0.259,2.578,0.0,0.0,0.912,0.0,0.0,43.204,9.547,15.941,0.0,0.418,0.0,0.0,40.22,0.0,0.257,0.158,10.04,0.0,0.0,0.0
626,0.0,0.0,0.0,4.256,1.256,0.0,3.81,9.149,1.548,0.0,0.0,27.256,0.051,0.029,0.078,5.215,21.167,0.154,27.892,0.0,11.258,0.0,0.0,0.0,0.119,10.77,0.0,12.672,7.046,0.0,0.0,0.0,4.427,0.567,0.0,3.229,129.512,39.168,53.746,0.0,7.873,0.183,0.0,121.434,1.227,4.771,3.032,9.59,0.0,0.0,0.0
629,0.0,0.0,0.0,0.0,1.547,0.0,0.0,5.659,1.548,0.0,5.851,37.28,0.065,0.047,0.084,6.643,55.134,0.212,40.889,0.0,20.387,13.361,16.864,0.0,0.13,22.098,28.984,46.887,0.945,0.0,0.0,20.407,0.0,0.0,0.0,1.976,236.978,91.124,69.476,0.0,7.931,0.186,0.0,163.942,0.0,1.045,0.781,23.593,0.0,0.0,0.0
630,0.0,0.0,0.0,0.0,2.199,0.0,0.584,5.386,1.548,0.0,5.366,33.195,0.059,0.04,0.082,6.625,60.303,0.219,43.5,0.0,21.29,11.807,14.709,0.0,0.147,14.985,26.151,40.244,0.832,0.0,0.0,0.0,0.466,0.0,0.0,1.989,280.892,86.294,63.781,0.0,6.869,0.204,0.0,169.397,0.0,0.763,0.578,22.635,0.0,0.0,0.0
633,2189.425,63.036,0.0,0.0,0.947,0.0,0.0,13.108,1.548,0.0,5.547,141.295,0.088,0.075,0.095,11.375,170.777,0.17,99.395,0.0,50.133,6.97,11.254,0.0,0.122,99.131,0.0,8.203,0.64,0.0,0.0,4.239,0.0,0.0,0.0,2.289,556.409,335.179,233.462,0.0,12.638,0.167,0.0,385.416,0.0,0.697,0.33,164.438,0.0,0.0,0.0
635,2279.888,64.137,0.0,0.0,0.938,0.0,0.0,12.415,1.548,0.0,5.222,139.207,0.088,0.073,0.094,10.771,171.25,0.164,97.897,0.0,49.606,6.529,10.516,0.0,0.116,98.681,0.0,7.747,0.635,0.0,0.0,0.0,0.0,0.0,0.0,1.948,551.713,334.512,229.957,0.0,11.67,0.161,0.0,379.072,0.0,0.69,0.322,165.331,0.0,0.0,0.0
636,0.0,0.0,0.0,0.0,1.231,0.0,0.0,6.948,1.548,0.0,4.546,25.332,0.051,0.03,0.078,6.526,19.661,0.164,24.676,0.0,10.167,9.662,14.454,0.0,0.118,11.159,0.0,13.221,0.591,0.0,0.0,3.301,0.0,0.502,0.0,3.915,114.251,37.496,48.964,0.0,6.315,0.182,0.0,106.565,0.0,0.333,0.222,17.524,0.0,0.0,0.0
637,0.0,0.0,0.0,0.0,1.235,0.0,0.607,6.627,1.548,0.0,4.291,25.281,0.051,0.03,0.078,6.232,20.507,0.165,24.892,0.0,10.492,9.149,13.622,0.0,0.118,10.875,0.0,12.879,0.59,0.0,0.0,0.0,0.635,0.476,0.0,3.76,115.293,37.249,49.074,0.0,6.032,0.182,0.0,107.67,0.0,0.331,0.221,16.899,0.0,0.0,0.0
638,0.0,0.0,0.0,6.57,1.252,0.0,12.628,24.13,1.548,0.0,0.0,69.29,0.051,0.03,0.078,17.241,52.424,0.155,70.553,0.0,27.952,0.0,0.0,0.0,0.119,26.282,0.0,34.251,10.668,0.0,0.0,0.0,14.065,0.0,0.0,10.313,329.367,101.464,136.207,0.0,21.304,0.183,0.0,306.767,1.808,7.71,5.222,15.538,0.0,0.0,0.0
639,5169.105,100.776,0.168,0.0,0.529,0.0,0.0,0.0,1.548,0.0,0.0,129.867,0.328,0.361,0.262,0.0,199.284,0.131,86.711,0.0,45.678,0.0,0.0,0.0,0.126,112.746,3.511,2.194,0.564,3.13,1.801,0.0,0.0,0.0,0.0,0.0,562.07,360.484,208.015,0.0,0.473,0.0,0.0,326.294,0.0,0.581,0.21,217.845,0.0,0.0,0.0
640,2614.396,73.548,0.0,6.765,0.948,0.0,4.829,18.723,1.548,0.0,0.0,165.105,0.087,0.072,0.094,11.093,197.05,0.112,118.582,0.0,59.231,0.0,0.0,0.0,0.116,110.486,0.0,8.125,10.745,0.0,0.0,0.0,3.558,0.0,0.0,0.844,665.707,396.44,274.335,0.0,17.212,0.161,0.0,461.146,6.074,15.012,6.303,159.879,0.0,0.0,0.0
641,0.0,0.0,0.0,0.0,1.238,0.0,6.235,17.234,1.548,0.0,5.888,58.085,0.051,0.03,0.078,16.182,45.352,0.169,57.516,0.0,23.534,13.244,19.51,0.0,0.119,23.812,0.0,30.002,0.625,0.0,0.0,0.0,6.435,0.0,0.0,9.657,268.098,86.248,112.97,0.0,15.446,0.182,0.0,249.003,0.0,0.362,0.264,25.064,0.0,0.0,0.0
642,2082.89,60.393,0.0,0.0,0.944,0.0,0.572,12.447,1.548,0.0,5.226,136.428,0.086,0.072,0.094,10.803,165.336,0.163,96.4,0.0,48.697,6.539,10.538,0.0,0.116,95.261,0.0,7.797,0.632,0.0,0.0,0.0,0.421,0.0,0.0,2.01,538.404,324.275,225.944,0.0,11.707,0.161,0.0,374.157,0.0,0.677,0.317,157.578,0.0,0.0,0.0
647,0.0,0.0,1.406,8.173,17.637,0.0,0.0,0.0,1.548,0.0,0.0,5.803,6.512,8.656,6.932,4.559,31.605,0.05,13.483,0.0,0.0,0.0,0.0,0.0,0.108,3.216,53.454,27.994,10.363,0.0,125.153,0.0,0.0,0.0,0.0,4.737,53.189,17.521,12.264,0.509,0.73,7.127,0.0,49.13,1.814,15.63,9.524,8.06,0.0,0.0,0.0
652,0.0,0.0,1.059,3.343,6.36,0.0,0.0,0.0,1.548,0.0,0.0,2.735,2.506,2.905,2.32,2.042,6.802,0.348,6.722,0.0,0.0,0.0,0.0,0.0,0.073,1.907,2.877,0.0,4.535,0.0,50.743,0.0,0.0,1.117,0.0,3.46,16.701,2.907,6.813,0.014,0.369,2.566,0.0,26.705,0.693,2.608,2.785,4.596,0.0,0.0,0.0
654,4876.932,95.325,0.171,0.0,0.533,0.0,0.0,0.0,1.548,0.0,0.0,123.303,0.335,0.372,0.266,0.0,187.831,0.133,82.146,0.0,43.202,0.0,0.0,0.0,0.129,106.43,0.0,0.0,0.569,3.305,1.806,0.0,0.0,0.101,0.0,0.0,531.103,339.619,197.293,0.0,0.486,0.0,0.0,309.161,0.0,0.594,0.218,206.087,0.0,0.0,0.0
656,0.0,0.0,1.391,8.009,17.406,0.0,0.0,0.0,1.548,0.0,0.0,5.702,6.489,8.635,6.853,4.47,31.167,0.05,13.314,0.0,0.0,0.0,0.0,0.0,0.107,3.195,52.471,27.547,10.169,0.082,123.551,0.0,0.0,0.0,0.0,5.31,52.428,17.235,12.074,0.0,0.4,7.045,0.0,48.532,1.775,15.36,9.38,7.929,0.0,0.0,0.0
