efm,R54ra,R54rb,R13r,R26r,R15r,R96,R94,R95,R93,R91,R8r,R10a,R10b,R10c,R28r,R3,R70,R6r,R2r,R55a,R55b,R4,R12r,R1,R27,R27b,R23r,R9,R14r,RR9,R53r,R80,R82,R29r,R7ra,R7rb,R7rc,R41,R40,R11r,R42,R5r,R25,R24,R22,R21,R20,R60,R61r
877,15.0,15.0,0.0,0.0,-5.0,70.0,3109.0,0.0,139.0,0.0,3287.0,8.0,8.0,8.0,0.0,1646.0,1.0,-1646.0,1651.0,0.0,0.0,0.0,13.0,1663.0,0.0,0.0,14.0,0.0,0.0,0.0,3109.0,0.0,0.0,-1554.0,3287.0,3287.0,3287.0,1554.0,1592.0,-5.0,0.0,1646.0,0.0,14.0,14.0,0.0,70.0,0.0,0.0
880,542.667,542.667,0.0,0.0,-5.0,1097.333,0.0,0.0,139.0,513.667,1219.333,8.0,8.0,8.0,0.0,612.167,1.0,-612.167,617.167,513.667,513.667,0.0,13.0,629.167,0.0,0.0,14.0,520.167,0.0,0.0,0.0,0.0,0.0,0.0,1219.333,1219.333,1219.333,0.0,38.0,-5.0,0.0,612.167,0.0,14.0,14.0,14.0,1097.333,0.0,0.0
882,3072.667,3072.667,-2.667,0.0,-7.667,0.0,0.0,54.0,139.0,0.0,3289.667,0.0,0.0,0.0,-54.0,1648.667,1.0,-1648.667,1659.0,0.0,0.0,0.0,10.333,1663.0,0.0,54.0,14.0,0.0,-2.667,0.0,0.0,0.0,0.0,-1556.667,3289.667,3289.667,3289.667,1502.667,1594.667,-10.333,0.0,1648.667,0.0,14.0,14.0,3127.667,0.0,0.0,0.0
887,0.0,0.0,-2.667,0.0,-7.667,0.0,3072.667,54.0,139.0,0.0,3289.667,0.0,0.0,0.0,-54.0,1648.667,1.0,-1648.667,1659.0,0.0,0.0,0.0,10.333,1663.0,0.0,54.0,14.0,0.0,-2.667,0.0,3072.667,0.0,0.0,-1556.667,3289.667,3289.667,3289.667,1502.667,1594.667,-10.333,0.0,1648.667,0.0,14.0,14.0,55.0,0.0,0.0,0.0
888,533.333,533.333,0.0,0.0,-5.0,1106.667,0.0,0.0,139.0,518.333,1214.667,8.0,8.0,8.0,0.0,609.833,1.0,-609.833,614.833,518.333,518.333,0.0,13.0,626.833,0.0,0.0,14.0,517.833,0.0,0.0,0.0,0.0,0.0,0.0,1214.667,1214.667,1214.667,0.0,38.0,-5.0,0.0,609.833,0.0,14.0,14.0,0.0,1106.667,0.0,0.0
890,21.0,21.0,-2.667,0.0,-7.667,0.0,3051.667,54.0,139.0,0.0,3289.667,0.0,0.0,0.0,-54.0,1648.667,1.0,-1648.667,1659.0,0.0,0.0,0.0,10.333,1663.0,0.0,54.0,14.0,0.0,-2.667,0.0,3051.667,0.0,0.0,-1556.667,3289.667,3289.667,3289.667,1502.667,1594.667,-10.333,0.0,1648.667,0.0,14.0,14.0,76.0,0.0,0.0,0.0
896,824.917,824.917,-2.667,22.0,-7.667,1639.833,0.0,22.0,139.0,737.917,1769.833,0.0,0.0,0.0,0.0,888.75,1.0,-888.75,899.083,737.917,737.917,0.0,10.333,903.083,0.0,0.0,36.0,0.0,-2.667,0.0,0.0,0.0,0.0,-774.75,1769.833,1769.833,1769.833,774.75,834.75,-10.333,0.0,888.75,22.0,36.0,36.0,0.0,1639.833,0.0,0.0
897,87.0,87.0,-2.667,22.0,-7.667,164.0,2951.667,22.0,139.0,0.0,3245.667,0.0,0.0,0.0,0.0,1626.667,1.0,-1626.667,1637.0,0.0,0.0,0.0,10.333,1641.0,0.0,0.0,36.0,0.0,-2.667,0.0,2951.667,0.0,0.0,-1512.667,3245.667,3245.667,3245.667,1512.667,1572.667,-10.333,0.0,1626.667,22.0,36.0,36.0,0.0,164.0,0.0,0.0
900,797.417,797.417,-2.667,0.0,-7.667,1606.833,0.0,0.0,139.0,776.417,1736.833,0.0,0.0,0.0,0.0,872.25,1.0,-872.25,882.583,776.417,776.417,0.0,10.333,886.583,0.0,0.0,14.0,0.0,-2.667,0.0,0.0,0.0,0.0,-780.25,1736.833,1736.833,1736.833,780.25,818.25,-10.333,0.0,872.25,0.0,14.0,14.0,22.0,1606.833,0.0,0.0
901,3126.667,3126.667,-2.667,0.0,-7.667,54.0,0.0,0.0,139.0,0.0,3289.667,0.0,0.0,0.0,0.0,1648.667,1.0,-1648.667,1659.0,0.0,0.0,0.0,10.333,1663.0,0.0,0.0,14.0,0.0,-2.667,0.0,0.0,0.0,0.0,-1556.667,3289.667,3289.667,3289.667,1556.667,1594.667,-10.333,0.0,1648.667,0.0,14.0,14.0,3127.667,54.0,0.0,0.0
904,21.0,21.0,-2.667,0.0,-7.667,54.0,3105.667,0.0,139.0,0.0,3289.667,0.0,0.0,0.0,0.0,1648.667,1.0,-1648.667,1659.0,0.0,0.0,0.0,10.333,1663.0,0.0,0.0,14.0,0.0,-2.667,0.0,3105.667,0.0,0.0,-1556.667,3289.667,3289.667,3289.667,1556.667,1594.667,-10.333,0.0,1648.667,0.0,14.0,14.0,22.0,54.0,0.0,0.0
909,0.0,0.0,-2.5,0.0,-7.5,55.0,1570.0,0.0,139.0,0.0,1733.0,0.5,0.5,0.5,0.0,870.25,1.0,-870.25,880.25,0.0,0.0,0.0,10.5,884.75,0.0,0.0,14.0,778.25,-2.5,0.0,1570.0,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.0,-10.0,0.0,870.25,0.0,14.0,14.0,0.0,55.0,0.0,0.0
912,15.0,15.0,0.0,0.0,-5.0,70.0,1555.0,0.0,139.0,0.0,1733.0,8.0,8.0,8.0,0.0,869.0,1.0,-869.0,874.0,0.0,0.0,0.0,13.0,886.0,0.0,0.0,14.0,777.0,0.0,0.0,1555.0,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.0,-5.0,0.0,869.0,0.0,14.0,14.0,0.0,70.0,0.0,0.0
914,29.0,29.0,0.0,0.0,-5.0,70.0,1541.0,0.0,139.0,0.0,1733.0,8.0,8.0,8.0,0.0,869.0,1.0,-869.0,874.0,0.0,0.0,0.0,13.0,886.0,0.0,0.0,14.0,777.0,0.0,0.0,1541.0,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.0,-5.0,0.0,869.0,0.0,14.0,14.0,14.0,70.0,0.0,0.0
927,1046.333,1046.333,-2.667,261.833,-7.667,1363.167,0.0,261.833,139.0,0.0,1733.0,0.0,0.0,0.0,0.0,870.333,1.0,-870.333,880.667,0.0,0.0,0.0,10.333,884.667,0.0,0.0,275.833,516.5,-2.667,0.0,0.0,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,299.833,-10.333,0.0,870.333,261.833,275.833,275.833,0.0,1363.167,0.0,0.0
939,1570.0,1570.0,-2.667,0.0,-7.667,0.0,0.0,54.0,139.0,0.0,1787.0,0.0,0.0,0.0,-54.0,897.333,1.0,-897.333,907.667,0.0,0.0,0.0,10.333,911.667,0.0,54.0,14.0,751.333,-2.667,0.0,0.0,0.0,0.0,-54.0,1787.0,1787.0,1787.0,0.0,92.0,-10.333,0.0,897.333,0.0,14.0,14.0,1625.0,0.0,0.0,0.0
942,21.0,21.0,-2.667,0.0,-7.667,0.0,1549.0,54.0,139.0,0.0,1787.0,0.0,0.0,0.0,-54.0,897.333,1.0,-897.333,907.667,0.0,0.0,0.0,10.333,911.667,0.0,54.0,14.0,751.333,-2.667,0.0,1549.0,0.0,0.0,-54.0,1787.0,1787.0,1787.0,0.0,92.0,-10.333,0.0,897.333,0.0,14.0,14.0,76.0,0.0,0.0,0.0
943,0.0,0.0,-2.667,0.0,-7.667,0.0,1570.0,54.0,139.0,0.0,1787.0,0.0,0.0,0.0,-54.0,897.333,1.0,-897.333,907.667,0.0,0.0,0.0,10.333,911.667,0.0,54.0,14.0,751.333,-2.667,0.0,1570.0,0.0,0.0,-54.0,1787.0,1787.0,1787.0,0.0,92.0,-10.333,0.0,897.333,0.0,14.0,14.0,55.0,0.0,0.0,0.0
953,0.0,0.0,-2.667,0.25,-7.667,55.25,3125.667,0.25,139.0,0.0,3289.167,0.0,0.0,0.0,0.0,1648.417,1.0,-1648.417,1658.75,0.0,0.0,0.0,10.333,1662.75,0.0,0.0,14.25,0.0,-2.667,0.0,3125.667,0.0,0.0,-1556.167,3289.167,3289.167,3289.167,1556.167,1594.417,-10.333,0.0,1648.417,0.25,14.25,14.25,0.0,55.25,0.0,0.0
963,566.667,566.667,-2.667,22.0,-7.667,1123.333,0.0,22.0,139.0,479.667,1253.333,0.0,0.0,0.0,0.0,630.5,1.0,-630.5,640.833,479.667,479.667,0.0,10.333,644.833,0.0,0.0,36.0,516.5,-2.667,0.0,0.0,0.0,0.0,0.0,1253.333,1253.333,1253.333,0.0,60.0,-10.333,0.0,630.5,22.0,36.0,36.0,0.0,1123.333,0.0,0.0
966,0.0,0.0,-2.667,0.25,-7.667,55.25,1569.5,0.25,139.0,0.0,1733.0,0.0,0.0,0.0,0.0,870.333,1.0,-870.333,880.667,0.0,0.0,0.0,10.333,884.667,0.0,0.0,14.25,778.083,-2.667,0.0,1569.5,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.25,-10.333,0.0,870.333,0.25,14.25,14.25,0.0,55.25,0.0,0.0
973,87.0,87.0,-2.667,22.0,-7.667,164.0,1439.0,22.0,139.0,0.0,1733.0,0.0,0.0,0.0,0.0,870.333,1.0,-870.333,880.667,0.0,0.0,0.0,10.333,884.667,0.0,0.0,36.0,756.333,-2.667,0.0,1439.0,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,60.0,-10.333,0.0,870.333,22.0,36.0,36.0,0.0,164.0,0.0,0.0
975,1570.0,1570.0,-2.667,0.0,-7.667,54.0,0.0,0.0,139.0,0.0,1733.0,0.0,0.0,0.0,0.0,870.333,1.0,-870.333,880.667,0.0,0.0,0.0,10.333,884.667,0.0,0.0,14.0,778.333,-2.667,0.0,0.0,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.0,-10.333,0.0,870.333,0.0,14.0,14.0,1571.0,54.0,0.0,0.0
976,780.917,780.917,-2.667,0.0,-7.667,1617.833,0.0,0.0,139.0,781.917,1725.833,0.0,0.0,0.0,0.0,866.75,1.0,-866.75,877.083,781.917,781.917,0.0,10.333,881.083,0.0,0.0,14.0,0.0,-2.667,0.0,0.0,0.0,0.0,-774.75,1725.833,1725.833,1725.833,774.75,812.75,-10.333,0.0,866.75,0.0,14.0,14.0,0.0,1617.833,0.0,0.0
991,537.333,537.333,-2.667,0.0,-7.667,1086.667,0.0,0.0,139.0,516.333,1216.667,0.0,0.0,0.0,0.0,612.167,1.0,-612.167,622.5,516.333,516.333,0.0,10.333,626.5,0.0,0.0,14.0,520.167,-2.667,0.0,0.0,0.0,0.0,0.0,1216.667,1216.667,1216.667,0.0,38.0,-10.333,0.0,612.167,0.0,14.0,14.0,22.0,1086.667,0.0,0.0
992,0.0,0.0,-2.667,0.0,-7.667,54.0,3126.667,0.0,139.0,0.0,3289.667,0.0,0.0,0.0,0.0,1648.667,1.0,-1648.667,1659.0,0.0,0.0,0.0,10.333,1663.0,0.0,0.0,14.0,0.0,-2.667,0.0,3126.667,0.0,0.0,-1556.667,3289.667,3289.667,3289.667,1556.667,1594.667,-10.333,0.0,1648.667,0.0,14.0,14.0,1.0,54.0,0.0,0.0
993,522.667,522.667,-2.667,0.0,-7.667,1101.333,0.0,0.0,139.0,523.667,1209.333,0.0,0.0,0.0,0.0,608.5,1.0,-608.5,618.833,523.667,523.667,0.0,10.333,622.833,0.0,0.0,14.0,516.5,-2.667,0.0,0.0,0.0,0.0,0.0,1209.333,1209.333,1209.333,0.0,38.0,-10.333,0.0,608.5,0.0,14.0,14.0,0.0,1101.333,0.0,0.0
1001,0.0,0.0,-2.667,0.0,-7.667,56.0,3123.667,0.0,139.0,1.0,3287.667,0.0,0.0,0.0,0.0,1647.667,1.0,-1647.667,1658.0,1.0,1.0,0.0,10.333,1662.0,0.0,0.0,14.0,0.0,-2.667,0.0,3123.667,0.0,0.0,-1555.667,3287.667,3287.667,3287.667,1555.667,1593.667,-10.333,0.0,1647.667,0.0,14.0,14.0,0.0,56.0,0.0,0.0
1007,21.0,21.0,-2.667,0.0,-7.667,54.0,1549.0,0.0,139.0,0.0,1733.0,0.0,0.0,0.0,0.0,870.333,1.0,-870.333,880.667,0.0,0.0,0.0,10.333,884.667,0.0,0.0,14.0,778.333,-2.667,0.0,1549.0,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.0,-10.333,0.0,870.333,0.0,14.0,14.0,22.0,54.0,0.0,0.0
1008,0.0,0.0,-2.667,0.0,-7.667,54.0,1570.0,0.0,139.0,0.0,1733.0,0.0,0.0,0.0,0.0,870.333,1.0,-870.333,880.667,0.0,0.0,0.0,10.333,884.667,0.0,0.0,14.0,778.333,-2.667,0.0,1570.0,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.0,-10.333,0.0,870.333,0.0,14.0,14.0,1.0,54.0,0.0,0.0
1009,0.0,0.0,-2.667,0.0,-7.667,56.0,1568.0,0.0,139.0,1.0,1732.0,0.0,0.0,0.0,0.0,869.833,1.0,-869.833,880.167,1.0,1.0,0.0,10.333,884.167,0.0,0.0,14.0,777.833,-2.667,0.0,1568.0,0.0,0.0,0.0,1732.0,1732.0,1732.0,0.0,38.0,-10.333,0.0,869.833,0.0,14.0,14.0,0.0,56.0,0.0,0.0
1010,2679.857,2679.857,444.143,0.0,439.143,2734.857,0.0,0.0,139.0,0.0,1733.0,2450.286,2450.286,1340.429,0.0,92.0,1.0,-92.0,-791.286,0.0,0.0,0.0,457.143,1663.0,0.0,0.0,14.0,0.0,444.143,0.0,0.0,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.0,883.286,0.0,92.0,0.0,14.0,14.0,0.0,2734.857,1109.857,1109.857
1029,3467.0,3467.0,5.0,855.5,0.0,4377.5,0.0,855.5,139.0,0.0,2675.5,2688.5,2688.5,23.0,0.0,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,2692.5,0.0,0.0,869.5,0.0,5.0,942.5,0.0,0.0,0.0,0.0,2675.5,2675.5,2675.5,0.0,893.5,5.0,0.0,5.0,855.5,869.5,869.5,0.0,4377.5,2665.5,2665.5
1035,812.5,812.5,5.0,0.0,0.0,1636.0,0.0,1.0,139.0,768.5,965.5,802.5,802.5,23.0,-1.0,93.0,1.0,-93.0,88.0,768.5,768.5,0.0,18.0,894.5,0.0,1.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,-1.0,965.5,965.5,965.5,0.0,39.0,5.0,0.0,93.0,0.0,14.0,14.0,0.0,1636.0,779.5,779.5
1036,815.875,815.875,2.5,6.5,-2.5,1637.25,0.0,6.5,139.0,759.875,973.125,794.125,794.125,15.5,0.0,98.5,1.0,-98.5,98.5,759.875,759.875,0.0,15.5,896.625,0.0,0.0,20.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,973.125,973.125,973.125,0.0,44.5,0.0,0.0,98.5,6.5,20.5,20.5,0.0,1637.25,778.625,778.625
1037,44.0,44.0,5.0,0.0,0.0,99.0,3074.0,1.0,139.0,0.0,1734.0,1571.0,1571.0,23.0,-1.0,93.0,1.0,-93.0,88.0,0.0,0.0,0.0,18.0,1663.0,0.0,1.0,14.0,0.0,5.0,0.0,3074.0,0.0,0.0,-1.0,1734.0,1734.0,1734.0,0.0,39.0,5.0,0.0,93.0,0.0,14.0,14.0,0.0,99.0,1548.0,1548.0
1038,3119.0,3119.0,5.0,0.0,0.0,100.0,0.0,0.0,139.0,0.0,1733.0,1572.0,1572.0,23.0,0.0,92.0,1.0,-92.0,87.0,0.0,0.0,0.0,18.0,1663.0,0.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.0,5.0,0.0,92.0,0.0,14.0,14.0,3074.0,100.0,1549.0,1549.0
1039,56.0,56.0,2.5,6.5,-2.5,117.5,3039.5,6.5,139.0,0.0,1733.0,1554.0,1554.0,15.5,0.0,98.5,1.0,-98.5,98.5,0.0,0.0,0.0,15.5,1656.5,0.0,0.0,20.5,0.0,2.5,0.0,3039.5,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,44.5,0.0,0.0,98.5,6.5,20.5,20.5,0.0,117.5,1538.5,1538.5
1040,813.5,813.5,5.0,0.0,0.0,1637.0,0.0,0.0,139.0,768.5,964.5,803.5,803.5,23.0,0.0,92.0,1.0,-92.0,87.0,768.5,768.5,0.0,18.0,894.5,0.0,0.0,14.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,964.5,964.5,964.5,0.0,38.0,5.0,0.0,92.0,0.0,14.0,14.0,0.0,1637.0,780.5,780.5
1043,45.0,45.0,5.0,0.0,0.0,100.0,3074.0,0.0,139.0,0.0,1733.0,1572.0,1572.0,23.0,0.0,92.0,1.0,-92.0,87.0,0.0,0.0,0.0,18.0,1663.0,0.0,0.0,14.0,0.0,5.0,0.0,3074.0,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.0,5.0,0.0,92.0,0.0,14.0,14.0,0.0,100.0,1549.0,1549.0
1045,43.0,43.0,4.667,0.0,-0.333,98.0,3076.333,0.0,139.0,0.0,1733.0,1571.333,1571.333,22.0,0.0,92.0,1.0,-92.0,87.667,0.0,0.0,0.0,17.667,1663.0,0.0,0.0,14.0,0.0,4.667,0.0,3076.333,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.0,4.333,0.0,92.0,0.0,14.0,14.0,0.0,98.0,1549.333,1549.333
1046,812.083,812.083,4.667,0.0,-0.333,1636.167,0.0,0.0,139.0,769.083,963.917,802.25,802.25,22.0,0.0,92.0,1.0,-92.0,87.667,769.083,769.083,0.0,17.667,893.917,0.0,0.0,14.0,0.0,4.667,0.0,0.0,0.0,0.0,0.0,963.917,963.917,963.917,0.0,38.0,4.333,0.0,92.0,0.0,14.0,14.0,0.0,1636.167,780.25,780.25
1053,3121.5,3121.5,2.5,0.0,-2.5,85.0,0.0,0.0,139.0,0.0,1733.0,1567.0,1567.0,15.5,0.0,92.0,1.0,-92.0,92.0,0.0,0.0,0.0,15.5,1663.0,0.0,0.0,14.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.0,0.0,0.0,92.0,0.0,14.0,14.0,3091.5,85.0,1551.5,1551.5
1054,36.5,36.5,2.5,0.0,-2.5,85.0,3085.0,0.0,139.0,0.0,1733.0,1567.0,1567.0,15.5,0.0,92.0,1.0,-92.0,92.0,0.0,0.0,0.0,15.5,1663.0,0.0,0.0,14.0,0.0,2.5,0.0,3085.0,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.0,0.0,0.0,92.0,0.0,14.0,14.0,6.5,85.0,1551.5,1551.5
1055,802.875,802.875,2.5,0.0,-2.5,1630.75,0.0,0.0,139.0,772.875,960.125,794.125,794.125,15.5,0.0,92.0,1.0,-92.0,92.0,772.875,772.875,0.0,15.5,890.125,0.0,0.0,14.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,960.125,960.125,960.125,0.0,38.0,0.0,0.0,92.0,0.0,14.0,14.0,0.0,1630.75,778.625,778.625
1056,30.0,30.0,2.5,0.0,-2.5,85.0,3091.5,0.0,139.0,0.0,1733.0,1567.0,1567.0,15.5,0.0,92.0,1.0,-92.0,92.0,0.0,0.0,0.0,15.5,1663.0,0.0,0.0,14.0,0.0,2.5,0.0,3091.5,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.0,0.0,0.0,92.0,0.0,14.0,14.0,0.0,85.0,1551.5,1551.5
1057,807.75,807.75,2.5,0.0,-2.5,1627.5,0.0,0.0,139.0,771.25,961.75,795.75,795.75,15.5,0.0,92.0,1.0,-92.0,92.0,771.25,771.25,0.0,15.5,891.75,0.0,0.0,14.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,961.75,961.75,961.75,0.0,38.0,0.0,0.0,92.0,0.0,14.0,14.0,6.5,1627.5,780.25,780.25
1059,3767.0,3767.0,5.0,0.0,0.0,0.0,0.0,100.0,139.0,0.0,2020.0,2033.0,2033.0,23.0,-100.0,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,2037.0,0.0,100.0,14.0,0.0,5.0,187.0,0.0,0.0,0.0,-100.0,2020.0,2020.0,2020.0,0.0,138.0,5.0,0.0,5.0,0.0,14.0,14.0,3822.0,0.0,2010.0,2010.0
1060,900.5,900.5,5.0,0.0,0.0,1812.0,0.0,1.0,139.0,856.5,965.5,978.5,978.5,23.0,-1.0,5.0,1.0,-5.0,0.0,856.5,856.5,0.0,18.0,982.5,0.0,1.0,14.0,0.0,5.0,88.0,0.0,0.0,0.0,-1.0,965.5,965.5,965.5,0.0,39.0,5.0,0.0,5.0,0.0,14.0,14.0,0.0,1812.0,955.5,955.5
1063,44.0,44.0,5.0,0.0,0.0,99.0,3426.0,1.0,139.0,0.0,1822.0,1835.0,1835.0,23.0,-1.0,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,1839.0,0.0,1.0,14.0,0.0,5.0,88.0,3426.0,0.0,0.0,-1.0,1822.0,1822.0,1822.0,0.0,39.0,5.0,0.0,5.0,0.0,14.0,14.0,0.0,99.0,1812.0,1812.0
1064,0.0,0.0,5.0,0.0,0.0,55.0,3602.0,45.0,139.0,0.0,1910.0,1923.0,1923.0,23.0,-45.0,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,1927.0,0.0,45.0,14.0,0.0,5.0,132.0,3602.0,0.0,0.0,-45.0,1910.0,1910.0,1910.0,0.0,83.0,5.0,0.0,5.0,0.0,14.0,14.0,0.0,55.0,1900.0,1900.0
1066,44.0,44.0,5.0,0.0,0.0,0.0,3723.0,100.0,139.0,0.0,2020.0,2033.0,2033.0,23.0,-100.0,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,2037.0,0.0,100.0,14.0,0.0,5.0,187.0,3723.0,0.0,0.0,-100.0,2020.0,2020.0,2020.0,0.0,138.0,5.0,0.0,5.0,0.0,14.0,14.0,99.0,0.0,2010.0,2010.0
1067,0.0,0.0,5.0,0.0,0.0,0.0,3767.0,100.0,139.0,0.0,2020.0,2033.0,2033.0,23.0,-100.0,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,2037.0,0.0,100.0,14.0,0.0,5.0,187.0,3767.0,0.0,0.0,-100.0,2020.0,2020.0,2020.0,0.0,138.0,5.0,0.0,5.0,0.0,14.0,14.0,55.0,0.0,2010.0,2010.0
1068,3075.5,3075.5,48.5,0.0,43.5,361.0,0.0,0.0,139.0,0.0,1733.0,1659.0,1659.0,153.5,0.0,92.0,1.0,-92.0,0.0,0.0,0.0,0.0,61.5,1663.0,0.0,0.0,14.0,0.0,48.5,0.0,0.0,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.0,92.0,0.0,92.0,0.0,14.0,14.0,2769.5,361.0,1505.5,1505.5
1073,998.375,998.375,48.5,0.0,43.5,1745.75,0.0,0.0,139.0,692.375,1040.625,966.625,966.625,153.5,0.0,92.0,1.0,-92.0,0.0,692.375,692.375,0.0,61.5,970.625,0.0,0.0,14.0,0.0,48.5,0.0,0.0,0.0,0.0,0.0,1040.625,1040.625,1040.625,0.0,38.0,92.0,0.0,92.0,0.0,14.0,14.0,0.0,1745.75,813.125,813.125
1075,3467.0,3467.0,5.0,0.0,0.0,100.0,0.0,0.0,139.0,0.0,1820.0,1833.0,1833.0,23.0,0.0,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,1837.0,0.0,0.0,14.0,0.0,5.0,87.0,0.0,0.0,0.0,0.0,1820.0,1820.0,1820.0,0.0,38.0,5.0,0.0,5.0,0.0,14.0,14.0,3422.0,100.0,1810.0,1810.0
1076,900.5,900.5,5.0,0.0,0.0,1811.0,0.0,0.0,139.0,855.5,964.5,977.5,977.5,23.0,0.0,5.0,1.0,-5.0,0.0,855.5,855.5,0.0,18.0,981.5,0.0,0.0,14.0,0.0,5.0,87.0,0.0,0.0,0.0,0.0,964.5,964.5,964.5,0.0,38.0,5.0,0.0,5.0,0.0,14.0,14.0,0.0,1811.0,954.5,954.5
1081,306.0,306.0,48.5,0.0,43.5,361.0,2769.5,0.0,139.0,0.0,1733.0,1659.0,1659.0,153.5,0.0,92.0,1.0,-92.0,0.0,0.0,0.0,0.0,61.5,1663.0,0.0,0.0,14.0,0.0,48.5,0.0,2769.5,0.0,0.0,0.0,1733.0,1733.0,1733.0,0.0,38.0,92.0,0.0,92.0,0.0,14.0,14.0,0.0,361.0,1505.5,1505.5
1082,45.0,45.0,5.0,0.0,0.0,100.0,3422.0,0.0,139.0,0.0,1820.0,1833.0,1833.0,23.0,0.0,5.0,1.0,-5.0,0.0,0.0,0.0,0.0,18.0,1837.0,0.0,0.0,14.0,0.0,5.0,87.0,3422.0,0.0,0.0,0.0,1820.0,1820.0,1820.0,0.0,38.0,5.0,0.0,5.0,0.0,14.0,14.0,0.0,100.0,1810.0,1810.0
1083,899.75,899.75,4.667,0.0,-0.333,1811.5,0.0,0.0,139.0,856.75,963.917,977.583,977.583,22.0,0.0,4.333,1.0,-4.333,0.0,856.75,856.75,0.0,17.667,981.583,0.0,0.0,14.0,0.0,4.667,87.667,0.0,0.0,0.0,0.0,963.917,963.917,963.917,0.0,38.0,4.333,0.0,4.333,0.0,14.0,14.0,0.0,1811.5,955.583,955.583
1085,43.0,43.0,4.667,0.0,-0.333,98.0,3427.0,0.0,139.0,0.0,1820.667,1834.333,1834.333,22.0,0.0,4.333,1.0,-4.333,0.0,0.0,0.0,0.0,17.667,1838.333,0.0,0.0,14.0,0.0,4.667,87.667,3427.0,0.0,0.0,0.0,1820.667,1820.667,1820.667,0.0,38.0,4.333,0.0,4.333,0.0,14.0,14.0,0.0,98.0,1812.333,1812.333
1094,3036.5,3036.5,2.5,0.0,-2.5,0.0,0.0,85.0,139.0,0.0,1818.0,1482.0,1482.0,15.5,-85.0,177.0,1.0,-177.0,177.0,0.0,0.0,0.0,15.5,1663.0,0.0,85.0,14.0,0.0,2.5,0.0,0.0,0.0,0.0,-85.0,1818.0,1818.0,1818.0,0.0,123.0,0.0,0.0,177.0,0.0,14.0,14.0,3091.5,0.0,1466.5,1466.5
1098,0.0,0.0,2.5,0.0,-2.5,55.0,3091.5,30.0,139.0,0.0,1763.0,1537.0,1537.0,15.5,-30.0,122.0,1.0,-122.0,122.0,0.0,0.0,0.0,15.5,1663.0,0.0,30.0,14.0,0.0,2.5,0.0,3091.5,0.0,0.0,-30.0,1763.0,1763.0,1763.0,0.0,68.0,0.0,0.0,122.0,0.0,14.0,14.0,0.0,55.0,1521.5,1521.5
1100,36.5,36.5,2.5,0.0,-2.5,0.0,3000.0,85.0,139.0,0.0,1818.0,1482.0,1482.0,15.5,-85.0,177.0,1.0,-177.0,177.0,0.0,0.0,0.0,15.5,1663.0,0.0,85.0,14.0,0.0,2.5,0.0,3000.0,0.0,0.0,-85.0,1818.0,1818.0,1818.0,0.0,123.0,0.0,0.0,177.0,0.0,14.0,14.0,91.5,0.0,1466.5,1466.5
1104,0.0,0.0,2.5,0.0,-2.5,0.0,3036.5,85.0,139.0,0.0,1818.0,1482.0,1482.0,15.5,-85.0,177.0,1.0,-177.0,177.0,0.0,0.0,0.0,15.5,1663.0,0.0,85.0,14.0,0.0,2.5,0.0,3036.5,0.0,0.0,-85.0,1818.0,1818.0,1818.0,0.0,123.0,0.0,0.0,177.0,0.0,14.0,14.0,55.0,0.0,1466.5,1466.5
