efm,R54ra,R54rb,R13r,R26r,R15r,R96,R94,R95,R93,R91,R8r,R10a,R10b,R10c,R28r,R3,R70,R6r,R2r,R55a,R55b,R4,R12r,R1,R27,R27b,R23r,R9,R14r,RR9,R53r,R80,R82,R29r,R7ra,R7rb,R7rc,R41,R40,R11r,R42,R5r,R25,R24,R22,R21,R20,R60,R61r
692,0.0,0.0,85.077,0.0,80.077,0.0,0.0,0.0,139.0,247.385,410.385,263.231,263.231,263.231,0.0,165.154,1.0,-165.154,0.0,247.385,247.385,0.0,98.077,267.231,1075.231,1075.231,14.0,73.154,85.077,0.0,0.0,0.0,0.0,0.0,410.385,410.385,410.385,0.0,38.0,165.154,0.0,165.154,0.0,14.0,14.0,302.385,0.0,0.0,0.0
694,0.0,0.0,152.546,0.0,147.546,0.0,584.727,0.0,139.0,0.0,747.727,465.636,465.636,465.636,0.0,300.091,1.0,-300.091,0.0,0.0,0.0,0.0,165.546,469.636,985.273,985.273,14.0,208.091,152.546,0.0,584.727,0.0,0.0,0.0,747.727,747.727,747.727,0.0,38.0,300.091,0.0,300.091,0.0,14.0,14.0,55.0,0.0,0.0,0.0
696,0.0,0.0,-2.667,214.667,-7.667,0.0,475.667,677.0,139.0,0.0,1530.333,0.0,0.0,0.0,-462.333,769.0,1.0,-769.0,779.333,0.0,0.0,0.0,10.333,783.333,665.0,1127.333,228.667,0.0,-2.667,0.0,475.667,0.0,0.0,-462.333,1530.333,1530.333,1530.333,0.0,715.0,-10.333,0.0,769.0,214.667,228.667,228.667,269.667,0.0,0.0,0.0
698,1140.667,1140.667,-2.667,214.667,-7.667,0.0,0.0,1342.0,139.0,0.0,2860.333,0.0,0.0,0.0,-1127.333,1434.0,1.0,-1434.0,1444.333,0.0,0.0,0.0,10.333,1448.333,0.0,1127.333,228.667,0.0,-2.667,0.0,0.0,0.0,0.0,-1127.333,2860.333,2860.333,2860.333,0.0,1380.0,-10.333,0.0,1434.0,214.667,228.667,228.667,1410.333,0.0,0.0,0.0
699,665.0,665.0,-2.667,214.667,-7.667,0.0,475.667,1342.0,139.0,0.0,2860.333,0.0,0.0,0.0,-1127.333,1434.0,1.0,-1434.0,1444.333,0.0,0.0,0.0,10.333,1448.333,0.0,1127.333,228.667,0.0,-2.667,0.0,475.667,0.0,0.0,-1127.333,2860.333,2860.333,2860.333,0.0,1380.0,-10.333,0.0,1434.0,214.667,228.667,228.667,934.667,0.0,0.0,0.0
700,0.0,0.0,-2.667,214.667,-7.667,0.0,1140.667,1342.0,139.0,0.0,2860.333,0.0,0.0,0.0,-1127.333,1434.0,1.0,-1434.0,1444.333,0.0,0.0,0.0,10.333,1448.333,0.0,1127.333,228.667,0.0,-2.667,0.0,1140.667,0.0,0.0,-1127.333,2860.333,2860.333,2860.333,0.0,1380.0,-10.333,0.0,1434.0,214.667,228.667,228.667,269.667,0.0,0.0,0.0
702,0.0,0.0,-2.667,0.0,-7.667,0.0,0.0,557.056,139.0,524.056,1244.111,0.0,0.0,0.0,-557.056,625.889,1.0,-625.889,636.222,524.056,524.056,0.0,10.333,640.222,545.056,1102.111,14.0,0.0,-2.667,23.167,0.0,0.0,0.0,-557.056,1244.111,1244.111,1244.111,0.0,595.056,-10.333,0.0,625.889,0.0,14.0,14.0,579.056,0.0,0.0,0.0
703,0.0,0.0,-2.667,0.0,-7.667,0.0,46.333,533.889,139.0,500.889,1244.111,0.0,0.0,0.0,-533.889,625.889,1.0,-625.889,636.222,500.889,500.889,0.0,10.333,640.222,521.889,1055.778,14.0,0.0,-2.667,0.0,46.333,0.0,0.0,-533.889,1244.111,1244.111,1244.111,0.0,571.889,-10.333,0.0,625.889,0.0,14.0,14.0,555.889,0.0,0.0,0.0
704,0.0,0.0,-2.667,0.0,-7.667,0.0,0.0,420.792,139.0,387.792,971.583,0.0,0.0,0.0,-420.792,489.625,1.0,-489.625,499.958,387.792,387.792,0.0,10.333,503.958,0.0,420.792,14.0,0.0,-2.667,23.167,0.0,408.792,0.0,-420.792,971.583,971.583,971.583,0.0,458.792,-10.333,0.0,489.625,0.0,14.0,14.0,442.792,0.0,0.0,0.0
705,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,333.5,139.0,349.5,846.0,8.0,8.0,8.0,-333.5,425.5,1.0,-425.5,430.5,349.5,349.5,0.0,13.0,442.5,0.0,333.5,14.0,0.0,0.0,0.0,0.0,435.5,0.0,-333.5,846.0,846.0,846.0,0.0,371.5,-5.0,0.0,425.5,0.0,14.0,14.0,404.5,0.0,0.0,0.0
707,0.0,0.0,-2.667,0.0,-7.667,0.0,46.333,403.417,139.0,370.417,983.167,0.0,0.0,0.0,-403.417,495.417,1.0,-495.417,505.75,370.417,370.417,0.0,10.333,509.75,0.0,403.417,14.0,0.0,-2.667,0.0,46.333,391.417,0.0,-403.417,983.167,983.167,983.167,0.0,441.417,-10.333,0.0,495.417,0.0,14.0,14.0,425.417,0.0,0.0,0.0
708,568.222,568.222,-2.667,0.0,-7.667,0.0,0.0,1055.778,139.0,500.889,2287.889,0.0,0.0,0.0,-1055.778,1147.778,1.0,-1147.778,1158.111,500.889,500.889,0.0,10.333,1162.111,0.0,1055.778,14.0,0.0,-2.667,0.0,0.0,0.0,0.0,-1055.778,2287.889,2287.889,2287.889,0.0,1093.778,-10.333,0.0,1147.778,0.0,14.0,14.0,1124.111,0.0,0.0,0.0
709,545.056,545.056,-2.667,0.0,-7.667,0.0,0.0,1102.111,139.0,524.056,2334.222,0.0,0.0,0.0,-1102.111,1170.944,1.0,-1170.944,1181.278,524.056,524.056,0.0,10.333,1185.278,0.0,1102.111,14.0,0.0,-2.667,23.167,0.0,0.0,0.0,-1102.111,2334.222,2334.222,2334.222,0.0,1140.111,-10.333,0.0,1170.944,0.0,14.0,14.0,1124.111,0.0,0.0,0.0
710,0.0,0.0,-2.667,148.167,-7.667,0.0,342.667,477.5,139.0,0.0,1131.333,0.0,0.0,0.0,-329.333,569.5,1.0,-569.5,579.833,0.0,0.0,0.0,10.333,583.833,0.0,329.333,162.167,0.0,-2.667,0.0,342.667,465.5,0.0,-329.333,1131.333,1131.333,1131.333,0.0,515.5,-10.333,0.0,569.5,148.167,162.167,162.167,203.167,0.0,0.0,0.0
711,0.0,0.0,-2.667,0.0,-7.667,0.0,568.222,1055.778,139.0,500.889,2287.889,0.0,0.0,0.0,-1055.778,1147.778,1.0,-1147.778,1158.111,500.889,500.889,0.0,10.333,1162.111,0.0,1055.778,14.0,0.0,-2.667,0.0,568.222,0.0,0.0,-1055.778,2287.889,2287.889,2287.889,0.0,1093.778,-10.333,0.0,1147.778,0.0,14.0,14.0,555.889,0.0,0.0,0.0
712,521.889,521.889,-2.667,0.0,-7.667,0.0,46.333,1055.778,139.0,500.889,2287.889,0.0,0.0,0.0,-1055.778,1147.778,1.0,-1147.778,1158.111,500.889,500.889,0.0,10.333,1162.111,0.0,1055.778,14.0,0.0,-2.667,0.0,46.333,0.0,0.0,-1055.778,2287.889,2287.889,2287.889,0.0,1093.778,-10.333,0.0,1147.778,0.0,14.0,14.0,1077.778,0.0,0.0,0.0
726,3054.0,3054.0,0.0,0.0,-5.0,0.0,0.0,70.0,139.0,0.0,3287.0,8.0,8.0,8.0,-70.0,1646.0,1.0,-1646.0,1651.0,0.0,0.0,0.0,13.0,1663.0,0.0,70.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-1554.0,3287.0,3287.0,3287.0,1484.0,1592.0,-5.0,0.0,1646.0,0.0,14.0,14.0,3109.0,0.0,0.0,0.0
727,0.0,0.0,0.0,0.0,-5.0,0.0,3025.0,41.0,139.0,0.0,3229.0,8.0,8.0,8.0,-41.0,1617.0,1.0,-1617.0,1622.0,0.0,0.0,0.0,13.0,1634.0,29.0,70.0,14.0,0.0,0.0,0.0,3025.0,0.0,0.0,-1525.0,3229.0,3229.0,3229.0,1484.0,1563.0,-5.0,0.0,1617.0,0.0,14.0,14.0,55.0,0.0,0.0,0.0
730,0.0,0.0,0.0,0.0,-5.0,0.0,2967.0,41.0,139.0,0.0,3171.0,8.0,8.0,8.0,-41.0,1588.0,1.0,-1588.0,1593.0,0.0,0.0,0.0,13.0,1605.0,0.0,41.0,14.0,0.0,0.0,0.0,2967.0,29.0,0.0,-1496.0,3171.0,3171.0,3171.0,1455.0,1534.0,-5.0,0.0,1588.0,0.0,14.0,14.0,55.0,0.0,0.0,0.0
733,0.0,0.0,0.0,0.0,-5.0,0.0,3054.0,70.0,139.0,0.0,3287.0,8.0,8.0,8.0,-70.0,1646.0,1.0,-1646.0,1651.0,0.0,0.0,0.0,13.0,1663.0,0.0,70.0,14.0,0.0,0.0,0.0,3054.0,0.0,0.0,-1554.0,3287.0,3287.0,3287.0,1484.0,1592.0,-5.0,0.0,1646.0,0.0,14.0,14.0,55.0,0.0,0.0,0.0
734,0.0,0.0,-2.667,0.0,-7.667,0.0,0.0,487.556,139.0,500.889,1151.444,0.0,0.0,0.0,-487.556,579.556,1.0,-579.556,589.889,500.889,500.889,0.0,10.333,593.889,568.222,1055.778,14.0,0.0,-2.667,0.0,0.0,0.0,0.0,-487.556,1151.444,1151.444,1151.444,0.0,525.556,-10.333,0.0,579.556,0.0,14.0,14.0,555.889,0.0,0.0,0.0
737,0.0,0.0,2.5,0.0,-2.5,0.0,1485.0,0.0,139.0,0.0,1648.0,15.5,15.5,15.5,0.0,825.25,1.0,-825.25,825.25,0.0,0.0,0.0,15.5,844.75,85.0,85.0,14.0,733.25,2.5,0.0,1485.0,0.0,0.0,0.0,1648.0,1648.0,1648.0,0.0,38.0,0.0,0.0,825.25,0.0,14.0,14.0,55.0,0.0,0.0,0.0
742,29.0,29.0,0.0,0.0,-5.0,0.0,3025.0,70.0,139.0,0.0,3287.0,8.0,8.0,8.0,-70.0,1646.0,1.0,-1646.0,1651.0,0.0,0.0,0.0,13.0,1663.0,0.0,70.0,14.0,0.0,0.0,0.0,3025.0,0.0,0.0,-1554.0,3287.0,3287.0,3287.0,1484.0,1592.0,-5.0,0.0,1646.0,0.0,14.0,14.0,84.0,0.0,0.0,0.0
749,0.0,0.0,-2.667,0.0,-7.667,0.0,0.0,345.5,139.0,358.833,867.333,0.0,0.0,0.0,-345.5,437.5,1.0,-437.5,447.833,358.833,358.833,0.0,10.333,451.833,0.0,345.5,14.0,0.0,-2.667,0.0,0.0,426.167,0.0,-345.5,867.333,867.333,867.333,0.0,383.5,-10.333,0.0,437.5,0.0,14.0,14.0,413.833,0.0,0.0,0.0
755,294.941,294.941,94.588,0.0,89.588,0.0,0.0,0.0,139.0,0.0,457.941,291.765,291.765,291.765,0.0,184.176,1.0,-184.176,0.0,0.0,0.0,0.0,107.588,295.765,0.0,0.0,14.0,92.176,94.588,0.0,0.0,637.529,0.0,0.0,457.941,457.941,457.941,0.0,38.0,184.176,0.0,184.176,0.0,14.0,14.0,349.941,0.0,0.0,0.0
756,0.0,0.0,2.5,0.0,-2.5,0.0,1400.0,0.0,139.0,0.0,1563.0,15.5,15.5,15.5,0.0,782.75,1.0,-782.75,782.75,0.0,0.0,0.0,15.5,802.25,0.0,0.0,14.0,690.75,2.5,0.0,1400.0,85.0,0.0,0.0,1563.0,1563.0,1563.0,0.0,38.0,0.0,0.0,782.75,0.0,14.0,14.0,55.0,0.0,0.0,0.0
760,0.0,0.0,59.476,0.0,54.476,0.0,0.0,0.0,139.0,119.381,282.381,186.429,186.429,186.429,0.0,113.952,1.0,-113.952,0.0,119.381,119.381,0.0,72.476,190.429,0.0,0.0,14.0,21.952,59.476,0.0,0.0,665.619,0.0,0.0,282.381,282.381,282.381,0.0,38.0,113.952,0.0,113.952,0.0,14.0,14.0,174.381,0.0,0.0,0.0
762,0.0,0.0,94.588,0.0,89.588,0.0,294.941,0.0,139.0,0.0,457.941,291.765,291.765,291.765,0.0,184.176,1.0,-184.176,0.0,0.0,0.0,0.0,107.588,295.765,0.0,0.0,14.0,92.176,94.588,0.0,294.941,637.529,0.0,0.0,457.941,457.941,457.941,0.0,38.0,184.176,0.0,184.176,0.0,14.0,14.0,55.0,0.0,0.0,0.0
763,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,139.0,426.286,589.286,8.0,8.0,8.0,0.0,297.143,1.0,-297.143,302.143,426.286,426.286,0.0,13.0,314.143,922.571,922.571,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-205.143,589.286,589.286,589.286,205.143,243.143,-5.0,0.0,297.143,0.0,14.0,14.0,481.286,0.0,0.0,0.0
770,0.0,0.0,0.0,232.0,-5.0,0.0,0.0,0.0,139.0,0.0,395.0,8.0,8.0,8.0,232.0,200.0,1.0,-200.0,205.0,0.0,0.0,0.0,13.0,217.0,1462.0,1230.0,246.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,395.0,395.0,395.0,232.0,270.0,-5.0,0.0,200.0,232.0,246.0,246.0,287.0,0.0,0.0,0.0
777,0.0,0.0,0.0,125.044,-5.0,0.0,0.0,0.0,139.0,0.0,288.044,8.0,8.0,8.0,125.044,146.522,1.0,-146.522,151.522,0.0,0.0,0.0,13.0,163.522,125.044,0.0,139.044,0.0,0.0,70.522,0.0,695.217,0.0,0.0,288.044,288.044,288.044,125.044,163.044,-5.0,0.0,146.522,125.044,139.044,139.044,180.044,0.0,0.0,0.0
780,0.0,0.0,-2.667,234.256,-7.667,0.0,0.0,0.0,139.0,0.0,397.256,0.0,0.0,0.0,234.256,202.462,1.0,-202.462,212.795,0.0,0.0,0.0,10.333,216.795,1459.538,1225.282,248.256,0.0,-2.667,123.795,0.0,0.0,0.0,0.0,397.256,397.256,397.256,234.256,272.256,-10.333,0.0,202.462,234.256,248.256,248.256,289.256,0.0,0.0,0.0
783,0.0,0.0,-2.667,127.71,-7.667,0.0,0.0,0.0,139.0,0.0,290.71,0.0,0.0,0.0,127.71,149.188,1.0,-149.188,159.522,0.0,0.0,0.0,10.333,163.522,127.71,0.0,141.71,0.0,-2.667,70.522,0.0,692.551,0.0,0.0,290.71,290.71,290.71,127.71,165.71,-10.333,0.0,149.188,127.71,141.71,141.71,182.71,0.0,0.0,0.0
786,0.0,0.0,0.0,198.933,-5.0,0.0,0.0,0.0,139.0,0.0,361.933,8.0,8.0,8.0,198.933,183.467,1.0,-183.467,188.467,0.0,0.0,0.0,13.0,200.467,1263.6,1064.667,212.933,0.0,0.0,0.0,0.0,0.0,0.0,107.467,361.933,361.933,361.933,91.467,129.467,-5.0,0.0,183.467,198.933,212.933,212.933,253.933,0.0,0.0,0.0
787,201.5,201.5,0.0,185.5,-5.0,0.0,0.0,0.0,139.0,0.0,550.0,8.0,8.0,8.0,185.5,277.5,1.0,-277.5,282.5,0.0,0.0,0.0,13.0,294.5,1183.0,997.5,199.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,550.0,550.0,185.5,223.5,-5.0,0.0,277.5,185.5,199.5,199.5,442.0,0.0,0.0,0.0
789,0.0,0.0,0.0,185.5,-5.0,0.0,201.5,0.0,139.0,0.0,550.0,8.0,8.0,8.0,185.5,277.5,1.0,-277.5,282.5,0.0,0.0,0.0,13.0,294.5,1183.0,997.5,199.5,0.0,0.0,0.0,201.5,0.0,0.0,0.0,550.0,550.0,550.0,185.5,223.5,-5.0,0.0,277.5,185.5,199.5,199.5,240.5,0.0,0.0,0.0
790,0.0,0.0,0.0,130.546,-5.0,0.0,0.0,0.0,139.0,146.546,440.091,8.0,8.0,8.0,130.546,222.546,1.0,-222.546,227.546,146.546,146.546,0.0,13.0,239.546,1146.364,1015.818,144.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.091,440.091,440.091,130.546,168.546,-5.0,0.0,222.546,130.546,144.546,144.546,332.091,0.0,0.0,0.0
797,0.0,0.0,0.0,215.429,-5.0,0.0,0.0,215.429,139.0,0.0,593.857,8.0,8.0,8.0,0.0,299.429,1.0,-299.429,304.429,0.0,0.0,0.0,13.0,316.429,1147.143,1147.143,229.429,0.0,0.0,8.0,0.0,0.0,0.0,0.0,593.857,593.857,593.857,0.0,253.429,-5.0,0.0,299.429,215.429,229.429,229.429,270.429,0.0,0.0,0.0
801,0.0,0.0,0.0,187.5,-5.0,0.0,0.0,0.0,139.0,0.0,350.5,8.0,8.0,8.0,187.5,177.75,1.0,-177.75,182.75,0.0,0.0,0.0,13.0,194.75,1195.0,1007.5,201.5,85.75,0.0,0.0,0.0,0.0,0.0,187.5,350.5,350.5,350.5,0.0,38.0,-5.0,0.0,177.75,187.5,201.5,201.5,242.5,0.0,0.0,0.0
802,124.769,124.769,0.0,108.769,-5.0,0.0,0.0,0.0,139.0,0.0,396.538,8.0,8.0,8.0,108.769,200.769,1.0,-200.769,205.769,0.0,0.0,0.0,13.0,217.769,108.769,0.0,122.769,0.0,0.0,0.0,0.0,613.846,0.0,0.0,396.538,396.538,396.538,108.769,146.769,-5.0,0.0,200.769,108.769,122.769,122.769,288.538,0.0,0.0,0.0
803,0.0,0.0,0.0,212.0,-5.0,0.0,0.0,196.0,139.0,0.0,571.0,8.0,8.0,8.0,16.0,288.0,1.0,-288.0,293.0,0.0,0.0,0.0,13.0,305.0,1146.0,1130.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,571.0,571.0,571.0,0.0,234.0,-5.0,0.0,288.0,212.0,226.0,226.0,267.0,0.0,0.0,0.0
804,0.0,0.0,0.0,113.76,-5.0,0.0,0.0,0.0,139.0,0.0,276.76,8.0,8.0,8.0,113.76,140.88,1.0,-140.88,145.88,0.0,0.0,0.0,13.0,157.88,113.76,0.0,127.76,0.0,0.0,0.0,0.0,638.8,0.0,64.88,276.76,276.76,276.76,48.88,86.88,-5.0,0.0,140.88,113.76,127.76,127.76,168.76,0.0,0.0,0.0
805,0.0,0.0,0.0,108.769,-5.0,0.0,124.769,0.0,139.0,0.0,396.538,8.0,8.0,8.0,108.769,200.769,1.0,-200.769,205.769,0.0,0.0,0.0,13.0,217.769,108.769,0.0,122.769,0.0,0.0,0.0,124.769,613.846,0.0,0.0,396.538,396.538,396.538,108.769,146.769,-5.0,0.0,200.769,108.769,122.769,122.769,163.769,0.0,0.0,0.0
806,0.0,0.0,0.0,205.143,-5.0,0.0,0.0,205.143,139.0,16.0,589.286,8.0,8.0,8.0,0.0,297.143,1.0,-297.143,302.143,16.0,16.0,0.0,13.0,314.143,1127.714,1127.714,219.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.286,589.286,589.286,0.0,243.143,-5.0,0.0,297.143,205.143,219.143,219.143,276.143,0.0,0.0,0.0
807,0.0,0.0,0.0,110.0,-5.0,0.0,0.0,0.0,139.0,0.0,273.0,8.0,8.0,8.0,110.0,139.0,1.0,-139.0,144.0,0.0,0.0,0.0,13.0,156.0,110.0,0.0,124.0,47.0,0.0,0.0,0.0,620.0,0.0,110.0,273.0,273.0,273.0,0.0,38.0,-5.0,0.0,139.0,110.0,124.0,124.0,165.0,0.0,0.0,0.0
808,16.0,16.0,0.0,212.0,-5.0,0.0,0.0,212.0,139.0,0.0,603.0,8.0,8.0,8.0,0.0,304.0,1.0,-304.0,309.0,0.0,0.0,0.0,13.0,321.0,1130.0,1130.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,603.0,603.0,0.0,250.0,-5.0,0.0,304.0,212.0,226.0,226.0,283.0,0.0,0.0,0.0
809,1570.0,1570.0,0.0,0.0,-5.0,0.0,0.0,70.0,139.0,0.0,1803.0,8.0,8.0,8.0,-70.0,904.0,1.0,-904.0,909.0,0.0,0.0,0.0,13.0,921.0,0.0,70.0,14.0,742.0,0.0,0.0,0.0,0.0,0.0,-70.0,1803.0,1803.0,1803.0,0.0,108.0,-5.0,0.0,904.0,0.0,14.0,14.0,1625.0,0.0,0.0,0.0
810,0.0,0.0,0.0,74.111,-5.0,0.0,0.0,0.0,139.0,90.111,327.222,8.0,8.0,8.0,74.111,166.111,1.0,-166.111,171.111,90.111,90.111,0.0,13.0,183.111,74.111,0.0,88.111,0.0,0.0,0.0,0.0,620.778,0.0,0.0,327.222,327.222,327.222,74.111,112.111,-5.0,0.0,166.111,74.111,88.111,88.111,219.222,0.0,0.0,0.0
811,0.0,0.0,0.0,0.0,-5.0,0.0,1541.0,41.0,139.0,0.0,1745.0,8.0,8.0,8.0,-41.0,875.0,1.0,-875.0,880.0,0.0,0.0,0.0,13.0,892.0,29.0,70.0,14.0,742.0,0.0,0.0,1541.0,0.0,0.0,-41.0,1745.0,1745.0,1745.0,0.0,79.0,-5.0,0.0,875.0,0.0,14.0,14.0,55.0,0.0,0.0,0.0
813,0.0,0.0,0.0,0.0,-5.0,0.0,1512.0,41.0,139.0,0.0,1716.0,8.0,8.0,8.0,-41.0,860.5,1.0,-860.5,865.5,0.0,0.0,0.0,13.0,877.5,0.0,41.0,14.0,727.5,0.0,0.0,1512.0,29.0,0.0,-41.0,1716.0,1716.0,1716.0,0.0,79.0,-5.0,0.0,860.5,0.0,14.0,14.0,55.0,0.0,0.0,0.0
814,0.0,0.0,0.0,212.0,-5.0,0.0,16.0,212.0,139.0,0.0,603.0,8.0,8.0,8.0,0.0,304.0,1.0,-304.0,309.0,0.0,0.0,0.0,13.0,321.0,1130.0,1130.0,226.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,603.0,603.0,603.0,0.0,250.0,-5.0,0.0,304.0,212.0,226.0,226.0,267.0,0.0,0.0,0.0
815,0.0,0.0,0.0,0.0,-5.0,0.0,1570.0,70.0,139.0,0.0,1803.0,8.0,8.0,8.0,-70.0,904.0,1.0,-904.0,909.0,0.0,0.0,0.0,13.0,921.0,0.0,70.0,14.0,742.0,0.0,0.0,1570.0,0.0,0.0,-70.0,1803.0,1803.0,1803.0,0.0,108.0,-5.0,0.0,904.0,0.0,14.0,14.0,55.0,0.0,0.0,0.0
816,29.0,29.0,0.0,0.0,-5.0,0.0,1541.0,70.0,139.0,0.0,1803.0,8.0,8.0,8.0,-70.0,904.0,1.0,-904.0,909.0,0.0,0.0,0.0,13.0,921.0,0.0,70.0,14.0,742.0,0.0,0.0,1541.0,0.0,0.0,-70.0,1803.0,1803.0,1803.0,0.0,108.0,-5.0,0.0,904.0,0.0,14.0,14.0,84.0,0.0,0.0,0.0
823,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,139.0,375.0,538.0,8.0,8.0,8.0,0.0,271.5,1.0,-271.5,276.5,375.0,375.0,0.0,13.0,288.5,820.0,820.0,14.0,179.5,0.0,0.0,0.0,0.0,0.0,0.0,538.0,538.0,538.0,0.0,38.0,-5.0,0.0,271.5,0.0,14.0,14.0,430.0,0.0,0.0,0.0
826,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,139.0,258.546,421.546,8.0,8.0,8.0,0.0,213.273,1.0,-213.273,218.273,258.546,258.546,0.0,13.0,230.273,0.0,0.0,14.0,0.0,0.0,0.0,0.0,587.091,0.0,-121.273,421.546,421.546,421.546,121.273,159.273,-5.0,0.0,213.273,0.0,14.0,14.0,313.546,0.0,0.0,0.0
829,2984.0,2984.0,0.0,0.0,-5.0,0.0,0.0,0.0,139.0,0.0,3147.0,8.0,8.0,8.0,0.0,1576.0,1.0,-1576.0,1581.0,0.0,0.0,0.0,13.0,1593.0,70.0,70.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,-1484.0,3147.0,3147.0,3147.0,1484.0,1522.0,-5.0,0.0,1576.0,0.0,14.0,14.0,3039.0,0.0,0.0,0.0
831,0.0,0.0,-2.667,217.524,-7.667,0.0,0.0,217.524,139.0,0.0,598.048,0.0,0.0,0.0,0.0,302.857,1.0,-302.857,313.19,0.0,0.0,0.0,10.333,317.19,1141.619,1141.619,231.524,0.0,-2.667,6.667,0.0,0.0,0.0,0.0,598.048,598.048,598.048,0.0,255.524,-10.333,0.0,302.857,217.524,231.524,231.524,272.524,0.0,0.0,0.0
832,0.0,0.0,-2.667,214.667,-7.667,0.0,0.0,201.333,139.0,0.0,579.0,0.0,0.0,0.0,13.333,293.333,1.0,-293.333,303.667,0.0,0.0,0.0,10.333,307.667,1140.667,1127.333,228.667,0.0,-2.667,0.0,0.0,0.0,0.0,13.333,579.0,579.0,579.0,0.0,239.333,-10.333,0.0,293.333,214.667,228.667,228.667,269.667,0.0,0.0,0.0
834,0.0,0.0,-2.667,208.952,-7.667,0.0,0.0,208.952,139.0,13.333,594.238,0.0,0.0,0.0,0.0,300.952,1.0,-300.952,311.286,13.333,13.333,0.0,10.333,315.286,1125.429,1125.429,222.952,0.0,-2.667,0.0,0.0,0.0,0.0,0.0,594.238,594.238,594.238,0.0,246.952,-10.333,0.0,300.952,208.952,222.952,222.952,277.286,0.0,0.0,0.0
835,0.0,0.0,-2.667,214.667,-7.667,0.0,13.333,214.667,139.0,0.0,605.667,0.0,0.0,0.0,0.0,306.667,1.0,-306.667,317.0,0.0,0.0,0.0,10.333,321.0,1127.333,1127.333,228.667,0.0,-2.667,0.0,13.333,0.0,0.0,0.0,605.667,605.667,605.667,0.0,252.667,-10.333,0.0,306.667,214.667,228.667,228.667,269.667,0.0,0.0,0.0
836,13.333,13.333,-2.667,214.667,-7.667,0.0,0.0,214.667,139.0,0.0,605.667,0.0,0.0,0.0,0.0,306.667,1.0,-306.667,317.0,0.0,0.0,0.0,10.333,321.0,1127.333,1127.333,228.667,0.0,-2.667,0.0,0.0,0.0,0.0,0.0,605.667,605.667,605.667,0.0,252.667,-10.333,0.0,306.667,214.667,228.667,228.667,283.0,0.0,0.0,0.0
837,2844.0,2844.0,0.0,0.0,-5.0,0.0,0.0,0.0,139.0,0.0,3007.0,8.0,8.0,8.0,0.0,1506.0,1.0,-1506.0,1511.0,0.0,0.0,0.0,13.0,1523.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,70.0,0.0,-1414.0,3007.0,3007.0,3007.0,1414.0,1452.0,-5.0,0.0,1506.0,0.0,14.0,14.0,2899.0,0.0,0.0,0.0
848,1500.0,1500.0,0.0,0.0,-5.0,0.0,0.0,0.0,139.0,0.0,1663.0,8.0,8.0,8.0,0.0,834.0,1.0,-834.0,839.0,0.0,0.0,0.0,13.0,851.0,70.0,70.0,14.0,742.0,0.0,0.0,0.0,0.0,0.0,0.0,1663.0,1663.0,1663.0,0.0,38.0,-5.0,0.0,834.0,0.0,14.0,14.0,1555.0,0.0,0.0,0.0
850,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,139.0,238.333,401.333,8.0,8.0,8.0,0.0,203.167,1.0,-203.167,208.167,238.333,238.333,0.0,13.0,220.167,0.0,0.0,14.0,111.167,0.0,0.0,0.0,546.667,0.0,0.0,401.333,401.333,401.333,0.0,38.0,-5.0,0.0,203.167,0.0,14.0,14.0,293.333,0.0,0.0,0.0
854,0.0,0.0,0.0,119.833,-5.0,0.0,0.0,119.833,139.0,0.0,402.667,8.0,8.0,8.0,0.0,203.833,1.0,-203.833,208.833,0.0,0.0,0.0,13.0,220.833,0.0,0.0,133.833,0.0,0.0,8.0,0.0,669.167,0.0,0.0,402.667,402.667,402.667,0.0,157.833,-5.0,0.0,203.833,119.833,133.833,133.833,174.833,0.0,0.0,0.0
859,0.0,0.0,0.0,117.833,-5.0,0.0,0.0,101.833,139.0,0.0,382.667,8.0,8.0,8.0,16.0,193.833,1.0,-193.833,198.833,0.0,0.0,0.0,13.0,210.833,16.0,0.0,131.833,0.0,0.0,0.0,0.0,659.167,0.0,16.0,382.667,382.667,382.667,0.0,139.833,-5.0,0.0,193.833,117.833,131.833,131.833,172.833,0.0,0.0,0.0
