,efm,reaction,dq/dKeq,dlnq/dlnKeq,dmu/dKeq,dlnmu/dlnKeq
8079,1144,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8080,1201,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8081,1201,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8082,1201,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8083,1201,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8084,1201,R11r,-1.92e-02,-3.22e-03,1.33e-05,3.20e-03
8085,1201,R12r,-1.44e-02,-2.41e-03,9.94e-06,2.39e-03
8086,1201,R13r,-5.82e-03,-1.53e-03,4.03e-06,1.52e-03
8087,1201,R14r,-2.70e-02,-1.75e-03,1.87e-05,1.74e-03
8088,1201,R15r,-3.11e-04,-8.42e-04,2.16e-07,8.36e-04
8089,1201,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8090,1201,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8091,1201,R23r,-6.74e-03,-3.59e-05,4.67e-06,3.57e-05
8092,1201,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8093,1201,R2r,1.21e-01,4.45e-03,-8.38e-05,-4.42e-03
8094,1201,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8095,1201,R54ra,-4.16e+01,-6.78e-03,2.88e-02,6.74e-03
8096,1201,R54rb,-3.29e-07,-6.57e-05,2.28e-10,6.52e-05
8097,1201,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8098,1201,R61r,-8.03e-01,-5.54e-04,5.56e-04,5.50e-04
8099,1201,R7ra,-1.55e+00,-9.89e-03,1.07e-03,9.82e-03
8100,1201,R7rb,-5.10e-05,-2.68e-03,3.53e-08,2.66e-03
8101,1201,R7rc,-3.31e-01,-3.84e-03,2.29e-04,3.81e-03
8102,1201,R8r,-9.88e-03,-2.50e-03,6.84e-06,2.48e-03
8103,1201,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8104,1201,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8105,1201,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8106,1202,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8107,1202,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8108,1202,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8109,1202,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8110,1202,R11r,1.14e-04,1.40e-05,-4.25e-08,-1.39e-05
8111,1202,R12r,-5.34e-05,-6.55e-06,1.99e-08,6.51e-06
8112,1202,R15r,8.31e-05,1.65e-04,-3.09e-08,-1.64e-04
8113,1202,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8114,1202,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8115,1202,R23r,-4.27e-03,-1.66e-05,1.59e-06,1.65e-05
8116,1202,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8117,1202,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8118,1202,R28r,1.28e-04,3.21e-05,-4.78e-08,-3.19e-05
8119,1202,R29r,4.41e-01,1.42e-06,-1.64e-04,-1.42e-06
8120,1202,R2r,-3.00e-01,-8.09e-03,1.12e-04,8.04e-03
8121,1202,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8122,1202,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8123,1202,R54ra,-1.30e+02,-1.55e-02,4.84e-02,1.54e-02
8124,1202,R54rb,-6.80e-06,-9.93e-04,2.53e-09,9.88e-04
8125,1202,R5r,-5.18e+02,-8.14e-03,1.93e-01,8.10e-03
8126,1202,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8127,1202,R61r,-6.36e+00,-3.22e-03,2.37e-03,3.20e-03
8128,1202,R6r,1.52e-02,9.01e-03,-5.65e-06,-8.96e-03
8129,1202,R7ra,-6.19e+00,-2.89e-02,2.30e-03,2.88e-02
8130,1202,R7rb,-1.90e-04,-7.30e-03,7.08e-08,7.26e-03
8131,1202,R7rc,-1.09e+00,-9.25e-03,4.06e-04,9.20e-03
8132,1202,R8r,-4.13e-02,-7.64e-03,1.54e-05,7.60e-03
8133,1202,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8134,1202,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8135,1205,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8136,1205,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8137,1205,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8138,1205,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8139,1205,R11r,4.40e-05,2.79e-04,-2.72e-05,-2.19e-04
8140,1205,R12r,-1.58e-05,-1.00e-04,9.78e-06,7.86e-05
8141,1205,R15r,2.52e-05,2.57e-03,-1.56e-05,-2.02e-03
8142,1205,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8143,1205,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8144,1205,R23r,-1.46e-03,-2.93e-04,9.03e-04,2.30e-04
8145,1205,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8146,1205,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8147,1205,R28r,6.78e-05,8.75e-04,-4.20e-05,-6.87e-04
8148,1205,R29r,2.70e+00,4.50e-04,-1.68e+00,-3.54e-04
8149,1205,R2r,-3.10e-02,-4.30e-02,1.92e-02,3.38e-02
8150,1205,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8151,1205,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8152,1205,R53r,-3.06e-08,-1.72e-03,1.90e-08,1.35e-03
8153,1205,R5r,-1.03e+02,-8.32e-02,6.35e+01,6.54e-02
8154,1205,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8155,1205,R61r,-3.01e-03,-7.86e-05,1.87e-03,6.18e-05
8156,1205,R6r,3.28e-03,1.00e-01,-2.03e-03,-7.90e-02
8157,1205,R7ra,-2.06e-01,-4.97e-02,1.28e-01,3.90e-02
8158,1205,R7rb,-5.61e-06,-1.11e-02,3.48e-06,8.75e-03
8159,1205,R7rc,-9.53e-02,-4.18e-02,5.91e-02,3.28e-02
8160,1205,R8r,-2.57e-03,-2.46e-02,1.59e-03,1.93e-02
8161,1205,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8162,1205,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8163,1205,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8164,1205,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8165,1207,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8166,1207,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8167,1207,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8168,1207,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8169,1207,R11r,4.60e-05,1.03e-04,-4.78e-06,-9.39e-05
8170,1207,R12r,-1.73e-05,-3.86e-05,1.79e-06,3.52e-05
8171,1207,R15r,3.02e-05,1.09e-03,-3.13e-06,-9.92e-04
8172,1207,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8173,1207,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8174,1207,R23r,-2.08e-03,-1.47e-04,2.15e-04,1.34e-04
8175,1207,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8176,1207,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8177,1207,R28r,1.55e-04,7.06e-04,-1.61e-05,-6.44e-04
8178,1207,R29r,1.84e+00,1.08e-04,-1.91e-01,-9.88e-05
8179,1207,R2r,-8.15e-02,-3.99e-02,8.46e-03,3.64e-02
8180,1207,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8181,1207,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8182,1207,R53r,-1.16e-09,-2.29e-05,1.20e-10,2.09e-05
8183,1207,R54ra,-1.47e+01,-3.18e-02,1.52e+00,2.90e-02
8184,1207,R54rb,-6.47e-06,-1.72e-02,6.72e-07,1.57e-02
8185,1207,R5r,-1.46e+02,-4.18e-02,1.52e+01,3.81e-02
8186,1207,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8187,1207,R61r,-7.72e-02,-7.11e-04,8.02e-03,6.48e-04
8188,1207,R6r,4.70e-03,5.08e-02,-4.87e-04,-4.63e-02
8189,1207,R7ra,-8.03e-01,-6.83e-02,8.33e-02,6.23e-02
8190,1207,R7rb,-2.85e-05,-1.99e-02,2.96e-06,1.82e-02
8191,1207,R7rc,-2.68e-01,-4.14e-02,2.78e-02,3.77e-02
8192,1207,R8r,-8.60e-03,-2.90e-02,8.93e-04,2.64e-02
8193,1207,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8194,1207,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8195,1207,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8196,1216,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8197,1216,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8198,1216,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8199,1216,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8200,1216,R11r,4.54e-05,2.46e-04,-2.19e-05,-2.00e-04
8201,1216,R12r,-1.65e-05,-8.92e-05,7.93e-06,7.23e-05
8202,1216,R15r,2.71e-05,2.37e-03,-1.30e-05,-1.92e-03
8203,1216,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8204,1216,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8205,1216,R23r,-2.01e-03,-3.45e-04,9.66e-04,2.80e-04
8206,1216,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8207,1216,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8208,1216,R28r,3.26e-04,3.59e-03,-1.57e-04,-2.91e-03
8209,1216,R29r,1.33e+01,1.89e-03,-6.39e+00,-1.53e-03
8210,1216,R2r,-3.61e-02,-4.28e-02,1.74e-02,3.47e-02
8211,1216,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8212,1216,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8213,1216,R53r,-2.21e-08,-1.06e-03,1.06e-08,8.57e-04
8214,1216,R5r,-1.01e+02,-7.02e-02,4.88e+01,5.70e-02
8215,1216,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8216,1216,R61r,-7.01e-03,-1.56e-04,3.37e-03,1.27e-04
8217,1216,R6r,3.39e-03,8.87e-02,-1.63e-03,-7.19e-02
8218,1216,R7ra,-2.31e-01,-4.76e-02,1.11e-01,3.86e-02
8219,1216,R7rb,-6.90e-06,-1.17e-02,3.32e-06,9.48e-03
8220,1216,R7rc,-1.11e-01,-4.16e-02,5.35e-02,3.37e-02
8221,1216,R8r,-3.08e-03,-2.51e-02,1.48e-03,2.03e-02
8222,1216,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8223,1216,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8224,1216,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8225,1261,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8226,1261,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8227,1261,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8228,1261,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8229,1261,R11r,3.56e-05,2.04e-05,-2.77e-07,-1.99e-05
8230,1261,R12r,-1.97e-05,-1.12e-05,1.53e-07,1.10e-05
8231,1261,R15r,2.16e-05,1.99e-04,-1.68e-07,-1.94e-04
8232,1261,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8233,1261,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8234,1261,R23r,-3.76e-03,-6.83e-05,2.92e-05,6.66e-05
8235,1261,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8236,1261,R2r,-1.01e-01,-1.27e-02,7.88e-04,1.24e-02
8237,1261,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8238,1261,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8239,1261,R54ra,-1.55e+01,-8.58e-03,1.20e-01,8.37e-03
8240,1261,R54rb,-3.23e-07,-2.20e-04,2.51e-09,2.14e-04
8241,1261,R55a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8242,1261,R55b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8243,1261,R5r,-2.82e+02,-2.06e-02,2.19e+00,2.01e-02
8244,1261,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8245,1261,R61r,-1.13e-01,-2.65e-04,8.74e-04,2.58e-04
8246,1261,R6r,8.29e-03,2.29e-02,-6.44e-05,-2.24e-02
8247,1261,R7ra,-1.40e+00,-3.04e-02,1.09e-02,2.97e-02
8248,1261,R7rb,-5.28e-05,-9.44e-03,4.10e-07,9.21e-03
8249,1261,R7rc,-3.23e-01,-1.28e-02,2.51e-03,1.25e-02
8250,1261,R8r,-1.14e-02,-9.83e-03,8.88e-05,9.60e-03
8251,1261,R91,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8252,1261,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8253,1261,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8254,1269,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8255,1269,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8256,1269,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8257,1269,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8258,1269,R11r,4.19e-05,1.72e-04,-1.27e-05,-1.46e-04
8259,1269,R12r,-1.52e-05,-6.24e-05,4.62e-06,5.30e-05
8260,1269,R15r,2.33e-05,1.54e-03,-7.08e-06,-1.31e-03
8261,1269,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8262,1269,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8263,1269,R23r,-1.62e-03,-2.11e-04,4.92e-04,1.79e-04
8264,1269,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8265,1269,R2r,-5.12e-02,-4.61e-02,1.56e-02,3.92e-02
8266,1269,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8267,1269,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8268,1269,R53r,-4.01e-09,-1.46e-04,1.22e-09,1.24e-04
8269,1269,R54ra,-3.84e+00,-1.53e-02,1.17e+00,1.30e-02
8270,1269,R54rb,-1.39e-06,-6.78e-03,4.22e-07,5.76e-03
8271,1269,R5r,-1.54e+02,-8.08e-02,4.68e+01,6.87e-02
8272,1269,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8273,1269,R61r,-6.45e-03,-1.09e-04,1.96e-03,9.26e-05
8274,1269,R6r,4.70e-03,9.33e-02,-1.43e-03,-7.93e-02
8275,1269,R7ra,-4.80e-01,-7.50e-02,1.46e-01,6.38e-02
8276,1269,R7rb,-1.44e-05,-1.85e-02,4.38e-06,1.57e-02
8277,1269,R7rc,-1.62e-01,-4.60e-02,4.93e-02,3.91e-02
8278,1269,R8r,-4.77e-03,-2.95e-02,1.45e-03,2.51e-02
8279,1269,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8280,1269,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8281,1269,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8282,1273,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8283,1273,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8284,1273,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8285,1273,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8286,1273,R11r,1.54e-04,9.98e-04,-9.87e-05,-7.81e-04
8287,1273,R12r,-5.97e-05,-3.86e-04,3.83e-05,3.02e-04
8288,1273,R13r,9.89e-05,1.01e-03,-6.34e-05,-7.87e-04
8289,1273,R14r,2.83e-04,7.10e-04,-1.82e-04,-5.56e-04
8290,1273,R15r,4.38e-05,4.57e-03,-2.81e-05,-3.58e-03
8291,1273,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8292,1273,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8293,1273,R23r,-1.46e-03,-3.01e-04,9.36e-04,2.35e-04
8294,1273,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8295,1273,R2r,-2.98e-02,-4.23e-02,1.91e-02,3.31e-02
8296,1273,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8297,1273,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8298,1273,R53r,-3.10e-08,-1.78e-03,1.99e-08,1.39e-03
8299,1273,R5r,-9.88e+01,-8.19e-02,6.33e+01,6.41e-02
8300,1273,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8301,1273,R61r,-3.11e-03,-8.30e-05,2.00e-03,6.49e-05
8302,1273,R6r,3.13e-03,9.80e-02,-2.00e-03,-7.66e-02
8303,1273,R7ra,-1.96e-01,-4.83e-02,1.26e-01,3.78e-02
8304,1273,R7rb,-5.20e-06,-1.05e-02,3.33e-06,8.24e-03
8305,1273,R7rc,-9.05e-02,-4.06e-02,5.80e-02,3.17e-02
8306,1273,R8r,-2.42e-03,-2.36e-02,1.55e-03,1.85e-02
8307,1273,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8308,1273,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8309,1273,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8310,1286,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8311,1286,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8312,1286,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8313,1286,R10c,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8314,1286,R11r,-2.14e-04,-2.87e-05,9.51e-08,2.86e-05
8315,1286,R12r,-3.07e-04,-4.11e-05,1.36e-07,4.09e-05
8316,1286,R13r,-1.10e-04,-2.32e-05,4.89e-08,2.31e-05
8317,1286,R14r,-4.60e-05,-2.39e-06,2.04e-08,2.38e-06
8318,1286,R20,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8319,1286,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8320,1286,R23r,-1.57e+00,-6.69e-03,6.97e-04,6.65e-03
8321,1286,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8322,1286,R25,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8323,1286,R26r,-9.53e-03,-2.87e-04,4.23e-06,2.85e-04
8324,1286,R2r,1.04e-03,3.07e-05,-4.63e-07,-3.05e-05
8325,1286,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8326,1286,R54ra,-6.82e+01,-8.88e-03,3.03e-02,8.83e-03
8327,1286,R54rb,-6.86e-07,-1.09e-04,3.04e-10,1.09e-04
8328,1286,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8329,1286,R61r,-8.51e-01,-4.70e-04,3.78e-04,4.67e-04
8330,1286,R7ra,-2.84e+00,-1.45e-02,1.26e-03,1.44e-02
8331,1286,R7rb,-1.23e-04,-5.17e-03,5.47e-08,5.14e-03
8332,1286,R7rc,-7.64e-01,-7.09e-03,3.39e-04,7.05e-03
8333,1286,R8r,-2.42e-02,-4.89e-03,1.08e-05,4.87e-03
8334,1286,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8335,1286,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8336,1286,R96,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8337,1286,RR9,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8338,1289,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8339,1289,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8340,1289,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8341,1289,R11r,5.01e-04,6.13e-05,-1.85e-07,-6.09e-05
8342,1289,R12r,-2.15e-04,-2.63e-05,7.94e-08,2.61e-05
8343,1289,R13r,3.90e-04,7.48e-05,-1.44e-07,-7.44e-05
8344,1289,R14r,1.06e-03,4.99e-05,-3.90e-07,-4.97e-05
8345,1289,R15r,1.60e-04,3.16e-04,-5.91e-08,-3.14e-04
8346,1289,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8347,1289,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8348,1289,R23r,-4.08e-03,-1.58e-05,1.51e-06,1.58e-05
8349,1289,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8350,1289,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8351,1289,R28r,9.89e-05,2.46e-05,-3.65e-08,-2.45e-05
8352,1289,R29r,3.19e-01,1.02e-06,-1.18e-04,-1.02e-06
8353,1289,R2r,-2.91e-01,-7.80e-03,1.07e-04,7.76e-03
8354,1289,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8355,1289,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8356,1289,R54ra,-1.30e+02,-1.55e-02,4.82e-02,1.54e-02
8357,1289,R54rb,-6.75e-06,-9.82e-04,2.49e-09,9.77e-04
8358,1289,R5r,-4.97e+02,-7.78e-03,1.84e-01,7.74e-03
8359,1289,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8360,1289,R61r,-6.42e+00,-3.23e-03,2.37e-03,3.22e-03
8361,1289,R6r,1.45e-02,8.59e-03,-5.36e-06,-8.54e-03
8362,1289,R7ra,-6.13e+00,-2.85e-02,2.26e-03,2.84e-02
8363,1289,R7rb,-1.83e-04,-6.99e-03,6.75e-08,6.95e-03
8364,1289,R7rc,-1.06e+00,-8.95e-03,3.91e-04,8.90e-03
8365,1289,R8r,-4.01e-02,-7.38e-03,1.48e-05,7.34e-03
8366,1289,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8367,1289,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8368,1295,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8369,1295,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8370,1295,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8371,1295,R11r,1.65e-04,9.11e-04,-8.18e-05,-7.36e-04
8372,1295,R12r,-6.44e-05,-3.54e-04,3.19e-05,2.86e-04
8373,1295,R13r,1.13e-04,9.73e-04,-5.56e-05,-7.87e-04
8374,1295,R14r,3.09e-04,6.58e-04,-1.53e-04,-5.32e-04
8375,1295,R15r,4.84e-05,4.30e-03,-2.39e-05,-3.48e-03
8376,1295,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8377,1295,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8378,1295,R23r,-1.98e-03,-3.46e-04,9.78e-04,2.80e-04
8379,1295,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8380,1295,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8381,1295,R28r,2.52e-04,2.82e-03,-1.24e-04,-2.28e-03
8382,1295,R29r,1.02e+01,1.48e-03,-5.06e+00,-1.20e-03
8383,1295,R2r,-3.50e-02,-4.23e-02,1.73e-02,3.42e-02
8384,1295,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8385,1295,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8386,1295,R53r,-2.27e-08,-1.10e-03,1.12e-08,8.93e-04
8387,1295,R5r,-9.78e+01,-6.89e-02,4.83e+01,5.57e-02
8388,1295,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8389,1295,R61r,-7.23e-03,-1.64e-04,3.57e-03,1.32e-04
8390,1295,R6r,3.24e-03,8.63e-02,-1.60e-03,-6.98e-02
8391,1295,R7ra,-2.21e-01,-4.63e-02,1.09e-01,3.75e-02
8392,1295,R7rb,-6.48e-06,-1.12e-02,3.21e-06,9.03e-03
8393,1295,R7rc,-1.06e-01,-4.05e-02,5.26e-02,3.28e-02
8394,1295,R8r,-2.93e-03,-2.43e-02,1.45e-03,1.96e-02
8395,1295,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8396,1295,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8397,1295,R95,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8398,1297,R1,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8399,1297,R10a,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8400,1297,R10b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8401,1297,R11r,1.68e-04,4.18e-04,-2.11e-05,-3.77e-04
8402,1297,R12r,-6.57e-05,-1.63e-04,8.24e-06,1.47e-04
8403,1297,R13r,1.20e-04,4.67e-04,-1.50e-05,-4.22e-04
8404,1297,R14r,3.14e-04,3.02e-04,-3.94e-05,-2.73e-04
8405,1297,R15r,5.19e-05,2.08e-03,-6.51e-06,-1.88e-03
8406,1297,R21,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8407,1297,R22,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8408,1297,R23r,-2.00e-03,-1.57e-04,2.51e-04,1.42e-04
8409,1297,R24,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8410,1297,R27b,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8411,1297,R28r,1.21e-04,6.11e-04,-1.52e-05,-5.52e-04
8412,1297,R29r,1.46e+00,9.49e-05,-1.83e-01,-8.58e-05
8413,1297,R2r,-7.59e-02,-4.13e-02,9.52e-03,3.73e-02
8414,1297,R3,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8415,1297,R40,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8416,1297,R53r,-1.33e-09,-2.92e-05,1.67e-10,2.64e-05
8417,1297,R54ra,-1.40e+01,-3.38e-02,1.76e+00,3.06e-02
8418,1297,R54rb,-6.74e-06,-1.99e-02,8.46e-07,1.80e-02
8419,1297,R5r,-1.35e+02,-4.30e-02,1.70e+01,3.88e-02
8420,1297,R60,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8421,1297,R61r,-6.50e-02,-6.64e-04,8.16e-03,6.00e-04
8422,1297,R6r,4.34e-03,5.20e-02,-5.44e-04,-4.70e-02
8423,1297,R7ra,-7.27e-01,-6.86e-02,9.11e-02,6.20e-02
8424,1297,R7rb,-2.53e-05,-1.97e-02,3.18e-06,1.78e-02
8425,1297,R7rc,-2.46e-01,-4.22e-02,3.09e-02,3.82e-02
8426,1297,R8r,-7.82e-03,-2.92e-02,9.81e-04,2.64e-02
8427,1297,R93,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
8428,1297,R94,0.00e+00,0.00e+00,-0.00e+00,-0.00e+00
